merchant_id,txns,amount,failed_rate,disputed_txns,category,in_master,chargebacks,disputed_amount,fraud_chargebacks,critical_high,distinct_disputing_users,merchant_name,merchant_status,settlement_account_type,id_record_count,chargeback_to_txn_ratio,risk_score,risk_signals,risk_tier
MCH8834,4,65109.62,0.0,2,Transportation,False,2.0,8626.45,1.0,2.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH4418,3,27028.38,0.0,2,Unknown,False,2.0,8600.710000000001,1.0,2.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH9592,3,53656.5,0.0,2,Grocery,False,2.0,8275.94,2.0,1.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH4919,3,22864.26,0.0,2,Grocery,False,2.0,8086.61,1.0,0.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH1430,4,38048.79,0.0,2,Grocery,True,2.0,8011.2,1.0,0.0,2.0,"Bhavsar, Dora and Singh",ACTIVE,MISSING,1.0,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, missing_settlement_account",HIGH
MCH2275,3,35602.96,0.3333333333333333,1,Grocery,False,2.0,7960.18,1.0,1.0,1.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH8156,4,43841.92,0.25,2,Grocery,False,2.0,7853.9400000000005,1.0,1.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH1782,5,77606.15000000001,0.0,2,Grocery,True,2.0,7461.33,1.0,0.0,2.0,Kari Plc,ACTIVE,MISSING,1.0,0.4,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, missing_settlement_account",HIGH
MCH5025,5,73234.09,0.0,2,Grocery,False,2.0,7030.63,1.0,1.0,2.0,,,,,0.4,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH5429,3,17883.760000000002,0.0,2,Hotels & Lodging,False,2.0,6937.17,1.0,1.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH4783,3,41177.44,0.0,2,Pharmacy,False,2.0,6594.92,2.0,1.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH3987,4,65887.25,0.0,2,Hotels & Lodging,True,2.0,6174.44,1.0,1.0,2.0,Pandya Inc,ACTIVE,MISSING,2.0,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, missing_settlement_account",HIGH
MCH8232,3,18917.92,0.0,2,Grocery,False,2.0,5816.01,1.0,0.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH9606,4,18355.75,0.5,2,Grocery,False,2.0,5769.71,2.0,1.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH9539,4,45081.03,0.0,2,Grocery,False,2.0,5686.17,2.0,0.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH7951,6,71437.23,0.0,2,Pharmacy,True,2.0,5614.25,1.0,2.0,2.0,Peri Group,ACTIVE,MISSING,1.0,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, missing_settlement_account",HIGH
MCH2004,3,43872.22,0.3333333333333333,2,Transportation,False,2.0,5552.969999999999,1.0,1.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH4473,4,26185.149999999998,0.0,2,Hotels & Lodging,False,2.0,5461.5599999999995,2.0,0.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH4060,4,58605.33,0.25,2,Grocery,False,2.0,5296.7,1.0,0.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH2301,6,94488.45,0.0,2,Pharmacy,False,2.0,5267.09,1.0,0.0,2.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH7039,3,28668.940000000002,0.0,1,Grocery,False,2.0,5148.1900000000005,2.0,1.0,1.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH2247,3,21859.239999999998,0.0,1,Grocery,False,2.0,5066.5,1.0,0.0,1.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH2900,5,74511.47,0.2,2,Restaurants,False,2.0,4949.31,1.0,0.0,2.0,,,,,0.4,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH5761,6,58942.31,0.16666666666666666,2,Grocery,False,2.0,4814.63,1.0,0.0,2.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH1371,3,47182.2,0.0,1,Pharmacy,False,2.0,4678.84,1.0,0.0,1.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH2221,5,71939.28,0.0,2,Grocery,False,2.0,4549.21,1.0,0.0,2.0,,,,,0.4,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH1916,5,80987.42,0.0,2,Restaurants,False,2.0,4515.09,2.0,0.0,2.0,,,,,0.4,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH6209,3,38354.130000000005,0.3333333333333333,2,Grocery,False,2.0,4182.9400000000005,1.0,1.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH8217,4,44575.71,0.0,2,Hotels & Lodging,False,2.0,4060.7799999999997,1.0,0.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH3745,3,48109.51,0.0,2,Pharmacy,False,2.0,4003.58,1.0,0.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH8361,4,48204.060000000005,0.0,2,Grocery,False,2.0,3886.0699999999997,1.0,0.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH7407,5,72642.56,0.0,2,Transportation,False,2.0,3674.5199999999995,1.0,0.0,2.0,,,,,0.4,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH9183,3,46214.17,0.0,2,Grocery,False,2.0,3467.5299999999997,2.0,1.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH2400,3,5483.09,0.3333333333333333,2,Grocery,False,2.0,3145.7,2.0,0.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH6239,4,26388.65,0.0,2,Transportation,True,2.0,3118.19,1.0,1.0,2.0,Varkey-More,ACTIVE,MISSING,2.0,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, missing_settlement_account",HIGH
MCH2269,4,31000.799999999996,0.25,2,Grocery,True,2.0,2993.44,2.0,0.0,2.0,"Dalal, Samra and Kala",ACTIVE,MISSING,1.0,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, missing_settlement_account",HIGH
MCH3992,3,46034.66,0.3333333333333333,1,Transportation,False,2.0,2641.73,2.0,1.0,1.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH6972,3,49916.810000000005,0.0,2,Hotels & Lodging,True,2.0,2251.36,1.0,0.0,2.0,Badal-Kamdar,ACTIVE,MISSING,1.0,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, missing_settlement_account",HIGH
MCH1738,5,49143.74,0.0,2,Grocery,False,2.0,2209.01,1.0,0.0,2.0,,,,,0.4,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH5474,4,55666.689999999995,0.0,2,Restaurants,False,2.0,2151.0,2.0,0.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH4059,3,36564.770000000004,0.0,2,Transportation,False,2.0,2043.15,1.0,0.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH8027,3,61084.85,0.0,1,Pharmacy,False,2.0,2011.3200000000002,1.0,1.0,1.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH9874,3,36865.58,0.3333333333333333,2,Grocery,False,2.0,2009.7399999999998,1.0,0.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH1930,3,39651.979999999996,0.0,1,Grocery,False,2.0,1912.8400000000001,1.0,0.0,1.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH6659,3,28554.63,0.0,2,Grocery,False,2.0,1847.8100000000002,1.0,0.0,2.0,,,,,0.6666666666666666,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH7526,4,51706.17,0.25,2,Grocery,False,2.0,1843.51,1.0,1.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH6203,4,41491.75,0.0,2,Pharmacy,False,2.0,1770.35,1.0,1.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH9533,6,48499.69,0.0,2,Grocery,False,2.0,1714.24,1.0,0.0,2.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH7989,5,55999.37,0.2,2,Grocery,False,2.0,1632.57,1.0,0.0,2.0,,,,,0.4,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH6834,3,55449.2,0.0,1,Grocery,False,2.0,1537.5,1.0,2.0,1.0,,,,,0.3333333333333333,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH3557,5,79148.16,0.0,2,Grocery,False,2.0,1072.1100000000001,1.0,1.0,2.0,,,,,0.4,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH5940,4,68697.02,0.25,2,Restaurants,False,2.0,863.79,2.0,0.0,2.0,,,,,0.5,60,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",HIGH
MCH4546,4,50932.740000000005,0.0,2,Grocery,False,2.0,23587.68,0.0,2.0,2.0,,,,,0.5,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",HIGH
MCH5110,3,51946.84,0.0,1,Pharmacy,True,1.0,21450.22,1.0,1.0,1.0,"Deshpande, Verma and Shenoy",INACTIVE,MISSING,3.0,0.3333333333333333,55,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, top10%_disputed_amount, transacting_while_not_active, missing_settlement_account",HIGH
MCH1080,6,88850.1,0.0,2,Transportation,False,2.0,20699.92,0.0,1.0,2.0,,,,,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",HIGH
MCH3704,3,43886.69,0.0,1,Grocery,False,2.0,20440.12,0.0,1.0,1.0,,,,,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",HIGH
MCH6316,3,33060.93,0.0,2,Grocery,False,2.0,19217.31,0.0,1.0,2.0,,,,,0.6666666666666666,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",HIGH
MCH6621,3,45528.68000000001,0.0,1,Grocery,False,2.0,18916.34,0.0,0.0,1.0,,,,,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",HIGH
MCH4013,2,35218.46,0.0,2,Grocery,False,2.0,17642.52,1.0,1.0,2.0,,,,,1.0,55,"repeated_disputes(≥2), fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",HIGH
MCH3623,4,56953.63,0.0,1,Grocery,False,2.0,15005.39,1.0,2.0,1.0,,,,,0.25,55,"repeated_disputes(≥2), fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",HIGH
MCH2689,3,25984.01,0.0,1,Grocery,False,2.0,14144.810000000001,0.0,0.0,1.0,,,,,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",HIGH
MCH1072,3,54541.55,0.0,1,Restaurants,True,1.0,12820.0,1.0,0.0,1.0,Kalla-Khalsa,INACTIVE,MISSING,1.0,0.3333333333333333,55,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, top10%_disputed_amount, transacting_while_not_active, missing_settlement_account",HIGH
MCH5231,5,73215.5,0.0,2,Grocery,True,2.0,12372.630000000001,0.0,0.0,2.0,Varghese-Rattan,ACTIVE,MISSING,2.0,0.4,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, missing_settlement_account",HIGH
MCH2204,2,19604.760000000002,1.0,2,Pharmacy,False,2.0,12187.4,1.0,0.0,2.0,,,,,1.0,55,"repeated_disputes(≥2), fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",HIGH
MCH2059,4,46289.71,0.0,2,Grocery,False,2.0,12068.46,0.0,0.0,2.0,,,,,0.5,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",HIGH
MCH1708,4,30903.25,0.0,2,Grocery,False,2.0,12031.46,0.0,0.0,2.0,,,,,0.5,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",HIGH
MCH9115,7,83303.06,0.14285714285714285,2,Hotels & Lodging,False,2.0,11528.35,1.0,1.0,2.0,,,,,0.2857142857142857,55,"repeated_disputes(≥2), fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",HIGH
MCH9051,3,43647.03,0.0,2,Restaurants,True,2.0,11292.4,1.0,0.0,2.0,"Gara, Keer and Padmanabhan",ACTIVE,MASKED,1.0,0.6666666666666666,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH9227,4,69887.66,0.25,2,Grocery,False,3.0,10312.77,0.0,0.0,2.0,,,,,0.5,55,"repeated_disputes(≥2), 3+_disputes, high_cb_ratio(≥30%,≥3 txns), not_in_merchant_master",HIGH
MCH5542,7,107239.23,0.0,2,Grocery,False,3.0,9614.68,2.0,1.0,2.0,,,,,0.2857142857142857,55,"repeated_disputes(≥2), 3+_disputes, fraud_type_dispute, not_in_merchant_master",HIGH
MCH7201,3,22065.15,0.3333333333333333,2,Restaurants,True,2.0,9520.57,1.0,1.0,2.0,"Patil, Mahajan and Issac",ACTIVE,ACCOUNT_NUMBER,1.0,0.6666666666666666,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH1848,5,87798.98999999999,0.2,2,Hotels & Lodging,True,2.0,9477.96,1.0,1.0,2.0,Acharya-Bail,ACTIVE,ACCOUNT_NUMBER,2.0,0.4,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH4749,3,27743.77,0.0,1,Grocery,True,2.0,9041.04,1.0,1.0,1.0,Sane-Kota,ACTIVE,MASKED,1.0,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH1661,6,72932.53,0.0,2,Grocery,True,2.0,8092.780000000001,1.0,1.0,2.0,Kothari-Dara,ACTIVE,MASKED,2.0,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH1382,2,38404.53,0.0,1,Transportation,False,3.0,7854.99,1.0,2.0,1.0,,,,,0.5,55,"repeated_disputes(≥2), 3+_disputes, fraud_type_dispute, not_in_merchant_master",HIGH
MCH7366,2,31549.940000000002,0.5,1,Hotels & Lodging,True,2.0,7844.04,1.0,1.0,1.0,Bora-Nadkarni,SUSPENDED,MISSING,2.0,0.5,55,"repeated_disputes(≥2), fraud_type_dispute, transacting_while_not_active, missing_settlement_account",HIGH
MCH4776,4,58643.55,0.0,2,Hotels & Lodging,True,2.0,7119.78,1.0,1.0,2.0,Bobal-Dutta,ACTIVE,ACCOUNT_NUMBER,2.0,0.5,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH6092,4,57861.87,0.0,2,Pharmacy,False,3.0,7065.85,0.0,0.0,2.0,,,,,0.5,55,"repeated_disputes(≥2), 3+_disputes, high_cb_ratio(≥30%,≥3 txns), not_in_merchant_master",HIGH
MCH5017,3,35109.71,0.0,2,Hotels & Lodging,True,2.0,6969.02,1.0,1.0,2.0,"Datta, Sinha and Patla",ACTIVE,ACCOUNT_NUMBER,1.0,0.6666666666666666,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH7436,2,28191.399999999998,0.0,2,Pharmacy,True,3.0,6717.460000000001,1.0,2.0,2.0,Mane-Trivedi,ACTIVE,MISSING,1.0,1.0,55,"repeated_disputes(≥2), 3+_disputes, fraud_type_dispute, missing_settlement_account",HIGH
MCH5278,3,45200.09,0.0,3,Grocery,True,3.0,6303.65,0.0,0.0,3.0,"Sarraf, Peri and Ratti",ACTIVE,MISSING,1.0,1.0,55,"repeated_disputes(≥2), 3+_disputes, high_cb_ratio(≥30%,≥3 txns), missing_settlement_account",HIGH
MCH9116,5,50580.49,0.0,2,Grocery,False,3.0,6021.15,0.0,2.0,2.0,,,,,0.4,55,"repeated_disputes(≥2), 3+_disputes, high_cb_ratio(≥30%,≥3 txns), not_in_merchant_master",HIGH
MCH3096,3,36871.2,0.3333333333333333,2,Grocery,True,2.0,5521.1900000000005,2.0,0.0,2.0,"Pradhan, Anne and Dhillon",ACTIVE,MASKED,1.0,0.6666666666666666,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH1518,1,15387.54,0.0,1,Transportation,True,2.0,5359.6900000000005,1.0,0.0,1.0,"Deol, Mand and Bhattacharyya",SUSPENDED,MISSING,2.0,1.0,55,"repeated_disputes(≥2), fraud_type_dispute, transacting_while_not_active, missing_settlement_account",HIGH
MCH6090,3,31298.62,0.0,1,Pharmacy,True,2.0,4972.63,1.0,0.0,1.0,Bahl-Ramanathan,ACTIVE,ACCOUNT_NUMBER,2.0,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH9075,2,33981.28,0.0,2,Grocery,True,2.0,4667.629999999999,1.0,0.0,2.0,Bhakta Inc,INACTIVE,MISSING,1.0,1.0,55,"repeated_disputes(≥2), fraud_type_dispute, transacting_while_not_active, missing_settlement_account",HIGH
MCH3362,3,64537.39,0.0,1,Grocery,True,2.0,4601.49,0.0,0.0,1.0,Chander-Sangha,SUSPENDED,MISSING,1.0,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",HIGH
MCH9320,3,47410.58,0.0,1,Restaurants,True,2.0,4480.1900000000005,1.0,2.0,1.0,Char Inc,ACTIVE,VIRTUAL_ACCOUNT,1.0,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH2463,5,51433.15,0.0,2,Hotels & Lodging,True,2.0,4129.74,1.0,1.0,2.0,"Pillai, Tank and Das",ACTIVE,ACCOUNT_NUMBER,2.0,0.4,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH4765,4,38635.29,0.0,2,Grocery,True,2.0,4085.21,1.0,0.0,2.0,Madan-Pandey,ACTIVE,MASKED,2.0,0.5,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH5111,3,22672.690000000002,0.0,2,Grocery,True,2.0,3825.49,1.0,1.0,2.0,Ramachandran Group,ACTIVE,ACCOUNT_NUMBER,1.0,0.6666666666666666,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH6114,5,67000.56,0.4,2,Grocery,True,2.0,3680.2299999999996,1.0,1.0,2.0,"Khurana, Chowdhury and Chaudhary",ACTIVE,MASKED,1.0,0.4,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH1890,4,42062.19,0.0,2,Unknown,False,3.0,3625.41,0.0,1.0,2.0,,,,,0.5,55,"repeated_disputes(≥2), 3+_disputes, high_cb_ratio(≥30%,≥3 txns), not_in_merchant_master",HIGH
MCH7269,6,36847.22,0.16666666666666666,2,Grocery,True,2.0,3596.18,1.0,0.0,2.0,La11-Raman,ACTIVE,ACCOUNT_NUMBER,1.0,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH9941,4,48738.44,0.25,2,Misc Retail,True,2.0,3319.46,2.0,0.0,2.0,Bava and Sons,ACTIVE,ACCOUNT_NUMBER,2.0,0.5,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH1882,2,30979.010000000002,0.0,1,Restaurants,True,2.0,2991.3599999999997,1.0,2.0,1.0,Kamdar-Banik,INACTIVE,MISSING,1.0,0.5,55,"repeated_disputes(≥2), fraud_type_dispute, transacting_while_not_active, missing_settlement_account",HIGH
MCH2231,4,36854.57,0.0,2,Hotels & Lodging,True,2.0,2961.6800000000003,0.0,1.0,2.0,"Goyal, Balakrishnan and Patla",INACTIVE,MISSING,1.0,0.5,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",HIGH
MCH8674,3,40246.05,0.0,2,Restaurants,True,2.0,2763.02,1.0,1.0,2.0,"Mani, Dutta and Issac",ACTIVE,ACCOUNT_NUMBER,1.0,0.6666666666666666,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH6904,3,57863.619999999995,0.0,1,Pharmacy,True,2.0,2687.42,1.0,0.0,1.0,"Dora, Buch and Dara",ACTIVE,ACCOUNT_NUMBER,3.0,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH1968,3,48701.12,0.0,1,Grocery,True,2.0,2630.4500000000003,1.0,1.0,1.0,Shroff-Mani,ACTIVE,VIRTUAL_ACCOUNT,1.0,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH6502,1,45.69,0.0,1,Hotels & Lodging,True,2.0,2501.4700000000003,1.0,0.0,1.0,Mall Plc,INACTIVE,MISSING,1.0,1.0,55,"repeated_disputes(≥2), fraud_type_dispute, transacting_while_not_active, missing_settlement_account",HIGH
MCH5891,3,50812.64,0.0,2,Pharmacy,False,3.0,2204.85,0.0,3.0,2.0,,,,,0.6666666666666666,55,"repeated_disputes(≥2), 3+_disputes, high_cb_ratio(≥30%,≥3 txns), not_in_merchant_master",HIGH
MCH3594,6,37573.92,0.0,2,Grocery,True,2.0,2167.51,1.0,1.0,2.0,Om-Tiwari,ACTIVE,VIRTUAL_ACCOUNT,2.0,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH4980,4,48457.8,0.0,2,Grocery,True,2.0,1943.45,1.0,1.0,2.0,Batra LLC,ACTIVE,MASKED,2.0,0.5,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH1388,3,38355.649999999994,0.0,1,Pharmacy,True,2.0,1922.85,2.0,0.0,1.0,"Kala, Kunda and Pandit",ACTIVE,VIRTUAL_ACCOUNT,1.0,0.3333333333333333,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH9040,3,61181.54,0.3333333333333333,2,Grocery,True,2.0,1851.17,1.0,1.0,2.0,Sharma-Dubey,ACTIVE,MASKED,1.0,0.6666666666666666,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
MCH7444,5,59809.22,0.2,2,Grocery,True,2.0,1820.04,1.0,1.0,2.0,Lanka-Shukla,ACTIVE,ACCOUNT_NUMBER,1.0,0.4,55,"repeated_disputes(≥2), high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",HIGH
