complaint_id,txn_id,user_id,merchant_id,merchant_category,reason_category,severity,disputed_amount,transaction_timestamp,reported_timestamp,reporting_delay_days,resolution_status,kyc_status
CBK0000140,TXN00001801,USR30317,MCH8669,Pharmacy,GENERAL_DISPUTE,LOW,2789.99,2026-02-26 07:20:00,2026-03-08 07:20:00,10.0,IN_PROGRESS,NO_KYC_RECORD
CBK0001796,TXN00014147,USR50826,MCH5216,Unknown,ACCOUNT_TAKEOVER,LOW,2551.0,2026-02-12 00:00:00,2026-02-22 00:00:00,10.0,IN_PROGRESS,NO_KYC_RECORD
CBK0000357,TXN00002320,USR90746,MCH7367,Grocery,SERVICE_NOT_PROVIDED,MEDIUM,911.59,2026-01-02 00:00:00,2026-01-12 00:00:00,10.0,PENDING_BANK,NO_KYC_RECORD
CBK0002298,TXN00017266,USR79546,MCH9537,Grocery,FRAUD_SUSPECTED,HIGH,260.19,2026-01-20 01:05:38,2026-01-30 00:00:00,9.95,PENDING_BANK,NO_KYC_RECORD
CBK0000164,TXN00010786,USR32376,MCH5569,Grocery,DUPLICATE_DEBIT,MEDIUM,2135.0,2026-01-08 02:00:24,2026-01-18 00:00:00,9.92,CLOSED,NO_KYC_RECORD
CBK0002564,TXN00013473,USR36784,MCH4042,Restaurants,GENERAL_DISPUTE,MEDIUM,2485.28,2026-02-16 02:17:00,2026-02-26 00:00:00,9.9,PENDING_BANK,NO_KYC_RECORD
CBK0000286,TXN00017361,USR85909,MCH8351,Pharmacy,UNAUTHORIZED_TXN,LOW,1755.45,2026-02-01 02:57:51,2026-02-11 00:00:00,9.88,IN_PROGRESS,NO_KYC_RECORD
CBK0002350,TXN00064529,USR90246,MCH9480,Unknown,UNAUTHORIZED_TXN,MEDIUM,472.0,2026-02-27 02:51:00,2026-03-09 00:00:00,9.88,REJECTED,VERIFIED
CBK0001496,TXN00012480,USR75541,MCH3696,Transportation,FRAUD_SUSPECTED,HIGH,2178.0,2026-02-09 02:52:00,2026-02-19 00:00:00,9.88,CLOSED,VERIFIED
CBK0000452,TXN00002107,USR51111,MCH3494,Grocery,SERVICE_NOT_PROVIDED,HIGH,6251.19,2026-02-28 04:18:55,2026-03-10 00:00:00,9.82,REJECTED,VERIFIED
CBK0000602,TXN00015729,USR59541,MCH1329,Pharmacy,DUPLICATE_DEBIT,HIGH,5873.9,2026-01-23 05:08:36,2026-02-02 00:00:00,9.79,REJECTED,NO_KYC_RECORD
CBK0001338,TXN00008410,USR56194,MCH2164,Grocery,GENERAL_DISPUTE,MEDIUM,896.23,2026-01-20 08:42:27,2026-01-30 00:00:00,9.64,CLOSED,NO_KYC_RECORD
CBK0000066,TXN00017748,USR61630,MCH9572,Pharmacy,SERVICE_NOT_PROVIDED,LOW,1855.0,2026-02-02 09:40:09,2026-02-12 00:00:00,9.6,REJECTED,VERIFIED
CBK0001188,,USR99905,MCH7881,Department Stores,UNAUTHORIZED_TXN,HIGH,6211.43,2026-02-10 09:30:00,2026-02-20 00:00:00,9.6,CLOSED,NO_KYC_RECORD
CBK0002688,TXN00016086,USR21584,MCH1301,Transportation,UNAUTHORIZED_TXN,HIGH,756.07,2026-03-27 10:48:00,2026-04-06 00:00:00,9.55,OPEN,VERIFIED
CBK0001372,TXN00001655,USR39017,MCH7349,Pharmacy,UNAUTHORIZED_TXN,CRITICAL,2589.0,2026-03-28 13:08:53,2026-04-07 00:00:00,9.45,CLOSED,NO_KYC_RECORD
CBK0002733,TXN00015766,USR35469,MCH8466,Pharmacy,ACCOUNT_TAKEOVER,LOW,198.26,2026-03-26 15:10:36,2026-04-05 00:00:00,9.37,OPEN,NO_KYC_RECORD
CBK0000807,TXN00017317,USR62863,MCH1700,Restaurants,WRONG_AMOUNT,MEDIUM,8056.19,2026-01-04 01:17:05,2026-01-13 05:52:57,9.19,IN_PROGRESS,NO_KYC_RECORD
CBK0001547,TXN00019722,USR39613,MCH5339,Grocery,WRONG_AMOUNT,HIGH,11641.0,2026-02-07 20:23:00,2026-02-17 00:00:00,9.15,IN_PROGRESS,NO_KYC_RECORD
CBK0000404,TXN00007870,USR57399,MCH3223,Grocery,DUPLICATE_DEBIT,HIGH,1860.61,2026-01-28 00:00:00,2026-02-05 18:07:51,8.76,IN_PROGRESS,NO_KYC_RECORD
CBK0001704,TXN00005100,USR25450,MCH9045,Grocery,ACCOUNT_TAKEOVER,LOW,3671.61,2026-03-11 00:00:00,2026-03-19 18:04:00,8.75,IN_PROGRESS,NO_KYC_RECORD
CBK0002397,TXN00012053,USR76930,MCH8292,Restaurants,UNAUTHORIZED_TXN,CRITICAL,1200.13,2026-01-05 00:00:00,2026-01-13 16:15:15,8.68,RESOLVED,NO_KYC_RECORD
CBK0001927,TXN00011359,USR82456,MCH1525,Grocery,ACCOUNT_TAKEOVER,MEDIUM,6170.83,2026-03-14 00:00:00,2026-03-22 14:50:33,8.62,CLOSED,NO_KYC_RECORD
CBK0001249,TXN00003498,USR97123,MCH3745,Pharmacy,FRAUD_SUSPECTED,MEDIUM,3661.3,2026-03-31 00:00:00,2026-04-08 14:29:36,8.6,RESOLVED,NO_KYC_RECORD
CBK0002377,TXN00019402,USR38932,MCH8509,Restaurants,GENERAL_DISPUTE,MEDIUM,12504.59,2026-01-11 00:00:00,2026-01-19 13:52:07,8.58,PENDING_BANK,VERIFIED
CBK0002286,TXN00007923,USR21736,MCH7090,Unknown,NOT_DELIVERED,MEDIUM,2225.43,2026-01-30 00:00:00,2026-02-07 13:24:35,8.56,PENDING_BANK,NO_KYC_RECORD
CBK0002622,TXN00018833,USR37690,MCH5431,Grocery,UNAUTHORIZED_TXN,CRITICAL,451.83,2026-02-05 00:00:00,2026-02-13 13:09:19,8.55,RESOLVED,VERIFIED
CBK0001418,TXN00017042,USR13975,MCH7105,Telecom,NOT_DELIVERED,LOW,1707.0,2026-01-14 00:00:00,2026-01-22 12:51:19,8.54,RESOLVED,VERIFIED
CBK0002149,TXN00011510,USR87929,MCH8044,Pharmacy,FRAUD_SUSPECTED,LOW,7271.24,2026-01-13 00:00:00,2026-01-21 11:12:17,8.47,OPEN,VERIFIED
CBK0000988,TXN00007940,USR41230,MCH5335,Restaurants,ACCOUNT_TAKEOVER,HIGH,1608.0,2026-03-14 00:00:00,2026-03-22 11:13:00,8.47,CLOSED,VERIFIED
CBK0000370,,USR68023,MCH2511,Unknown,DUPLICATE_DEBIT,MEDIUM,3719.71,2026-02-18 00:00:00,2026-02-26 09:56:26,8.41,CLOSED,NO_KYC_RECORD
CBK0000259,TXN00017504,USR98841,MCH4476,Restaurants,UNAUTHORIZED_TXN,LOW,12647.35,2026-01-22 00:00:00,2026-01-30 09:27:00,8.39,IN_PROGRESS,VERIFIED
CBK0001041,TXN00010337,USR68525,MCH5111,Grocery,FRAUD_SUSPECTED,LOW,2203.0,2026-01-05 00:00:00,2026-01-13 08:17:17,8.35,PENDING_BANK,NO_KYC_RECORD
CBK0001706,TXN00012764,USR66261,MCH4345,Grocery,SERVICE_NOT_PROVIDED,MEDIUM,9737.34,2026-03-10 00:00:00,2026-03-18 08:08:27,8.34,CLOSED,NO_KYC_RECORD
CBK0001643,TXN00000106,USR93616,MCH6435,Hotels & Lodging,UNAUTHORIZED_TXN,CRITICAL,7755.19,2026-02-11 00:00:00,2026-02-19 08:16:00,8.34,PENDING_BANK,VERIFIED
CBK0001969,TXN00002091,USR60961,MCH6701,Grocery,ACCOUNT_TAKEOVER,HIGH,497.48,2026-03-21 00:00:00,2026-03-29 07:59:18,8.33,REJECTED,NO_KYC_RECORD
CBK0002798,TXN00066039,USR24087,MCH6965,Pharmacy,SERVICE_NOT_PROVIDED,LOW,1372.0,2026-01-14 00:00:00,2026-01-22 06:27:51,8.27,RESOLVED,NO_KYC_RECORD
CBK0000196,TXN00005107,USR18292,MCH3164,Grocery,NOT_DELIVERED,MEDIUM,1023.0,2026-01-04 00:00:00,2026-01-12 05:57:59,8.25,PENDING_BANK,NO_KYC_RECORD
CBK0001573,TXN00015673,USR38597,MCH2683,Grocery,FRAUD_SUSPECTED,MEDIUM,4952.21,2026-02-21 00:00:00,2026-03-01 04:47:00,8.2,CLOSED,VERIFIED
CBK0002137,TXN00008657,USR64264,MCH2004,Transportation,FRAUD_SUSPECTED,LOW,4252.24,2026-02-23 00:00:00,2026-03-03 03:32:50,8.15,OPEN,NO_KYC_RECORD
CBK0001667,TXN00003837,USR90616,MCH7223,Pharmacy,NOT_DELIVERED,HIGH,723.24,2026-01-04 00:00:00,2026-01-12 03:14:58,8.14,OPEN,NO_KYC_RECORD
CBK0000147,TXN00003927,USR43442,MCH1223,Grocery,WRONG_AMOUNT,LOW,875.3,2026-02-09 00:00:00,2026-02-17 03:26:55,8.14,CLOSED,IN_REVIEW
CBK0000590,TXN00018358,USR18378,MCH9696,Grocery,WRONG_AMOUNT,HIGH,1889.21,2026-03-12 00:00:00,2026-03-20 03:25:00,8.14,RESOLVED,VERIFIED
CBK0001523,TXN00010463,USR60546,MCH7488,Grocery,UNAUTHORIZED_TXN,MEDIUM,24351.04,2026-01-15 00:00:00,2026-01-23 03:12:56,8.13,IN_PROGRESS,NO_KYC_RECORD
CBK0001203,TXN00014456,USR50579,MCH6621,Grocery,NOT_DELIVERED,LOW,14382.17,2026-02-20 00:00:00,2026-02-28 02:46:45,8.12,IN_PROGRESS,NO_KYC_RECORD
CBK0000111,TXN00019912,USR30976,MCH7407,Hotels & Lodging,SERVICE_NOT_PROVIDED,LOW,2124.72,2026-02-28 00:00:00,2026-03-08 00:41:12,8.03,OPEN,NO_KYC_RECORD
CBK0000190,TXN00009749,USR49499,MCH8965,Transportation,WRONG_AMOUNT,LOW,193.15,2026-01-15 00:00:00,2026-01-23 00:00:00,8.0,RESOLVED,NO_KYC_RECORD
CBK0000982,TXN00011350,USR27797,MCH9295,Hotels & Lodging,NOT_DELIVERED,MEDIUM,188.6,2026-01-06 00:00:00,2026-01-14 00:00:00,8.0,CLOSED,VERIFIED
CBK0001046,TXN00007145,USR97518,MCH9908,Hotels & Lodging,ACCOUNT_TAKEOVER,LOW,5884.78,2026-02-02 00:00:00,2026-02-10 00:00:00,8.0,OPEN,NO_KYC_RECORD
CBK0002548,TXN00003431,USR95682,MCH2026,Pharmacy,SERVICE_NOT_PROVIDED,MEDIUM,3242.15,2026-01-01 00:00:00,2026-01-09 00:00:00,8.0,OPEN,NO_KYC_RECORD
CBK0001713,TXN00019900,USR64965,MCH1949,Grocery,SERVICE_NOT_PROVIDED,MEDIUM,4072.76,2026-01-19 00:00:00,2026-01-27 00:00:00,8.0,IN_PROGRESS,NO_KYC_RECORD
CBK0001474,TXN00008578,USR19658,MCH7896,Hotels & Lodging,UNAUTHORIZED_TXN,MEDIUM,3771.28,2026-02-05 00:00:00,2026-02-13 00:00:00,8.0,OPEN,NO_KYC_RECORD
CBK0001326,TXN00017532,USR15333,MCH8217,Unknown,WRONG_AMOUNT,LOW,2971.18,2026-01-22 00:00:00,2026-01-30 00:00:00,8.0,REJECTED,NO_KYC_RECORD
CBK0001863,TXN00004455,USR99175,MCH4180,Grocery,FRAUD_SUSPECTED,MEDIUM,559.19,2026-01-24 00:00:00,2026-02-01 00:00:00,8.0,RESOLVED,NO_KYC_RECORD
CBK0002571,TXN00011546,USR14536,MCH8905,Transportation,DUPLICATE_DEBIT,LOW,3305.27,2026-01-26 00:00:00,2026-02-03 00:00:00,8.0,REJECTED,VERIFIED
CBK0002177,TXN00018087,USR30849,MCH7873,Restaurants,SERVICE_NOT_PROVIDED,LOW,2152.04,2026-01-07 00:00:00,2026-01-15 00:00:00,8.0,REJECTED,NO_KYC_RECORD
CBK0002445,TXN00087166,USR20310,MCH3100,Unknown,ACCOUNT_TAKEOVER,MEDIUM,2084.49,2026-02-12 00:00:00,2026-02-20 00:00:00,8.0,RESOLVED,VERIFIED
CBK0000726,TXN00016050,USR53060,MCH2827,Misc Retail,WRONG_AMOUNT,MEDIUM,1426.42,2026-01-18 00:00:00,2026-01-26 00:00:00,8.0,RESOLVED,NO_KYC_RECORD
CBK0001302,TXN00007192,USR42537,MCH2338,Transportation,NOT_DELIVERED,MEDIUM,1195.71,2026-01-08 00:00:00,2026-01-16 00:00:00,8.0,PENDING_BANK,NO_KYC_RECORD
CBK0001260,TXN00011332,USR10471,MCH9141,Unknown,SERVICE_NOT_PROVIDED,MEDIUM,529.68,2026-02-19 00:00:00,2026-02-27 00:00:00,8.0,RESOLVED,NO_KYC_RECORD
CBK0001942,TXN00017185,USR63345,MCH5658,Grocery,WRONG_AMOUNT,MEDIUM,384.18,2026-03-08 00:00:00,2026-03-16 00:00:00,8.0,OPEN,NO_KYC_RECORD
CBK0001227,TXN00007552,USR33669,MCH6106,Restaurants,SERVICE_NOT_PROVIDED,LOW,12509.66,2026-01-01 00:00:00,2026-01-09 00:00:00,8.0,CLOSED,NO_KYC_RECORD
CBK0001973,TXN00013275,USR49292,MCH7860,Pharmacy,NOT_DELIVERED,MEDIUM,666.32,2026-03-19 00:00:00,2026-03-27 00:00:00,8.0,PENDING_BANK,NO_KYC_RECORD
CBK0001762,TXN00011289,USR34760,MCH2523,Pharmacy,NOT_DELIVERED,HIGH,1035.0,2026-02-19 00:00:00,2026-02-27 00:00:00,8.0,IN_PROGRESS,VERIFIED
CBK0001655,TXN00016496,USR32936,MCH4123,Grocery,GENERAL_DISPUTE,CRITICAL,5996.21,2026-01-29 00:00:00,2026-02-06 00:00:00,8.0,RESOLVED,NO_KYC_RECORD
CBK0000684,TXN00017791,USR22407,MCH4961,Grocery,UNAUTHORIZED_TXN,MEDIUM,2658.78,2026-02-12 00:00:00,2026-02-20 00:00:00,8.0,PENDING_BANK,NO_KYC_RECORD
CBK0001851,TXN00006293,USR54588,MCH3362,Pharmacy,NOT_DELIVERED,MEDIUM,2387.22,2026-02-27 00:00:00,2026-03-07 00:00:00,8.0,PENDING_BANK,NO_KYC_RECORD
CBK0002077,TXN00005419,USR62858,MCH4236,Pharmacy,FRAUD_SUSPECTED,LOW,8383.0,2026-01-22 00:00:00,2026-01-30 00:00:00,8.0,REJECTED,NO_KYC_RECORD
CBK0001527,TXN00044508,USR35882,MCH5076,Unknown,ACCOUNT_TAKEOVER,HIGH,,2026-03-24 00:00:00,2026-04-01 00:00:00,8.0,RESOLVED,NO_KYC_RECORD
CBK0002457,TXN00014853,USR36873,MCH6126,Hotels & Lodging,FRAUD_SUSPECTED,MEDIUM,415.04,2026-02-02 00:00:00,2026-02-10 00:00:00,8.0,IN_PROGRESS,NO_KYC_RECORD
CBK0001329,TXN00009229,USR51915,MCH1115,Hotels & Lodging,GENERAL_DISPUTE,HIGH,1300.37,2026-03-06 00:00:00,2026-03-14 00:00:00,8.0,CLOSED,VERIFIED
CBK0002490,,USR43455,MCH9521,Apparel,SERVICE_NOT_PROVIDED,HIGH,1266.0,2026-01-09 00:00:00,2026-01-17 00:00:00,8.0,RESOLVED,PENDING
CBK0000502,TXN00008686,USR87780,MCH8933,Restaurants,UNAUTHORIZED_TXN,LOW,969.45,2026-01-31 00:00:00,2026-02-08 00:00:00,8.0,IN_PROGRESS,NO_KYC_RECORD
CBK0002045,TXN00002711,USR99270,MCH1140,Grocery,SERVICE_NOT_PROVIDED,LOW,3969.0,2026-01-23 00:00:00,2026-01-31 00:00:00,8.0,CLOSED,VERIFIED
CBK0002147,TXN00010700,USR84643,MCH3866,Grocery,NOT_DELIVERED,MEDIUM,393.01,2026-03-21 00:00:00,2026-03-29 00:00:00,8.0,IN_PROGRESS,NO_KYC_RECORD
CBK0001651,TXN00010749,USR88296,MCH7888,Pharmacy,FRAUD_SUSPECTED,LOW,11282.39,2026-02-15 00:00:00,2026-02-22 23:37:50,7.98,IN_PROGRESS,NO_KYC_RECORD
CBK0000866,TXN00002719,USR56938,MCH6122,Transportation,UNAUTHORIZED_TXN,LOW,2881.81,2026-03-05 00:00:00,2026-03-12 23:06:00,7.96,CLOSED,VERIFIED
CBK0000154,TXN00011689,USR67451,MCH5404,Pharmacy,NOT_DELIVERED,LOW,473.27,2026-03-07 00:00:00,2026-03-14 22:06:34,7.92,REJECTED,NO_KYC_RECORD
CBK0002627,TXN00001026,USR68944,MCH5158,Unknown,SERVICE_NOT_PROVIDED,MEDIUM,2910.7,2026-01-17 09:59:06,2026-01-25 07:59:00,7.92,IN_PROGRESS,NO_KYC_RECORD
CBK0000976,TXN00002141,USR15928,MCH7366,Restaurants,NOT_DELIVERED,MEDIUM,7027.39,2026-01-23 00:00:00,2026-01-30 22:01:24,7.92,REJECTED,NO_KYC_RECORD
CBK0000878,TXN00017227,USR59963,MCH9029,Transportation,DUPLICATE_DEBIT,HIGH,2799.72,2026-02-28 16:25:00,2026-03-08 13:25:00,7.88,IN_PROGRESS,NO_KYC_RECORD
CBK0000617,TXN00014515,USR44631,MCH2571,Transportation,NOT_DELIVERED,LOW,181.44,2026-02-09 00:00:00,2026-02-16 21:12:01,7.88,OPEN,VERIFIED
CBK0001934,TXN00000863,USR22955,MCH6318,Grocery,SERVICE_NOT_PROVIDED,HIGH,2164.0,2026-03-11 16:53:00,2026-03-19 13:53:26,7.88,OPEN,NO_KYC_RECORD
CBK0001166,TXN00043861,USR73010,MCH8793,Unknown,WRONG_AMOUNT,HIGH,422.31,2026-01-27 00:00:00,2026-02-03 21:00:29,7.88,OPEN,NO_KYC_RECORD
CBK0000559,TXN00010792,USR10800,MCH6190,Restaurants,FRAUD_SUSPECTED,LOW,923.46,2026-02-09 03:28:00,2026-02-17 00:00:00,7.86,IN_PROGRESS,VERIFIED
CBK0001795,TXN00017402,USR60842,MCH8420,Unknown,ACCOUNT_TAKEOVER,LOW,2837.81,2026-01-23 04:47:03,2026-01-31 00:47:03,7.83,REJECTED,NO_KYC_RECORD
CBK0001941,TXN00003720,USR19443,MCH8424,Grocery,ACCOUNT_TAKEOVER,HIGH,414.69,2026-02-25 10:24:00,2026-03-05 06:24:15,7.83,IN_PROGRESS,NO_KYC_RECORD
CBK0001206,TXN00014973,USR71906,MCH1890,Hotels & Lodging,SERVICE_NOT_PROVIDED,HIGH,746.85,2026-02-17 19:55:56,2026-02-25 15:55:56,7.83,RESOLVED,NO_KYC_RECORD
CBK0000102,TXN00013948,USR94466,MCH4422,Unknown,GENERAL_DISPUTE,LOW,7171.27,2026-01-22 00:00:00,2026-01-29 19:15:57,7.8,IN_PROGRESS,NO_KYC_RECORD
CBK0002495,TXN00002679,USR76408,MCH7396,Hotels & Lodging,ACCOUNT_TAKEOVER,LOW,1214.71,2026-01-07 16:01:24,2026-01-15 11:01:00,7.79,CLOSED,NO_KYC_RECORD
CBK0000593,TXN00013111,USR94688,MCH7663,Restaurants,ACCOUNT_TAKEOVER,HIGH,5583.0,2026-02-26 00:00:00,2026-03-05 18:10:06,7.76,OPEN,NO_KYC_RECORD
CBK0000950,TXN00016469,USR80974,MCH4316,Transportation,ACCOUNT_TAKEOVER,HIGH,1313.4,2026-01-29 06:43:12,2026-02-06 00:00:00,7.72,IN_PROGRESS,NO_KYC_RECORD
CBK0002468,TXN00004673,USR93634,MCH5953,Apparel,FRAUD_SUSPECTED,LOW,3382.78,2026-03-14 23:12:19,2026-03-22 16:12:19,7.71,CLOSED,VERIFIED
CBK0001342,TXN00000213,USR62341,MCH3368,Grocery,GENERAL_DISPUTE,MEDIUM,658.27,2026-02-17 07:41:15,2026-02-24 23:41:15,7.67,CLOSED,NO_KYC_RECORD
CBK0000630,TXN00019233,USR45648,MCH1744,Pharmacy,FRAUD_SUSPECTED,LOW,1007.91,2026-03-01 00:00:00,2026-03-08 15:33:27,7.65,REJECTED,NO_KYC_RECORD
CBK0001818,TXN00005674,USR41119,MCH7526,Grocery,UNAUTHORIZED_TXN,HIGH,560.0,2026-03-08 00:00:00,2026-03-15 15:17:35,7.64,IN_PROGRESS,NO_KYC_RECORD
CBK0002535,TXN00009226,USR18613,MCH9798,Transportation,ACCOUNT_TAKEOVER,MEDIUM,4466.49,2026-01-15 00:00:00,2026-01-22 15:05:21,7.63,RESOLVED,VERIFIED
CBK0001112,TXN00013744,USR49093,MCH8322,Restaurants,UNAUTHORIZED_TXN,HIGH,1223.91,2026-03-25 08:55:16,2026-04-02 00:00:00,7.63,CLOSED,NO_KYC_RECORD
CBK0002119,TXN00005222,USR99304,MCH3442,Grocery,ACCOUNT_TAKEOVER,LOW,1345.55,2026-01-21 09:16:49,2026-01-29 00:00:00,7.61,REJECTED,NO_KYC_RECORD
CBK0001135,TXN00011148,USR25972,MCH5027,Hotels & Lodging,GENERAL_DISPUTE,LOW,745.95,2026-02-07 00:00:00,2026-02-14 13:33:58,7.57,OPEN,NO_KYC_RECORD
CBK0000130,TXN00002672,USR31289,MCH3128,Grocery,WRONG_AMOUNT,LOW,4547.87,2026-01-06 00:00:00,2026-01-13 13:42:00,7.57,PENDING_BANK,NO_KYC_RECORD
CBK0000610,TXN00014090,USR89731,MCH1183,Hotels & Lodging,ACCOUNT_TAKEOVER,MEDIUM,848.3,2026-03-24 17:38:00,2026-04-01 06:38:00,7.54,OPEN,NO_KYC_RECORD
CBK0001230,TXN00015088,USR28338,MCH7069,Transportation,NOT_DELIVERED,LOW,590.13,2026-01-10 11:58:51,2026-01-18 00:00:00,7.5,RESOLVED,VERIFIED
CBK0000333,TXN00009429,USR62336,MCH3861,Grocery,SERVICE_NOT_PROVIDED,LOW,1275.75,2026-03-06 05:06:00,2026-03-13 17:06:24,7.5,IN_PROGRESS,VERIFIED
CBK0001317,TXN00016188,USR84407,MCH5177,Transportation,SERVICE_NOT_PROVIDED,HIGH,1305.41,2026-01-23 00:00:00,2026-01-30 11:51:00,7.49,PENDING_BANK,NO_KYC_RECORD
CBK0002005,,USR66391,MCH8391,Apparel,SERVICE_NOT_PROVIDED,LOW,1171.4,2026-03-16 13:33:00,2026-03-24 00:00:00,7.44,RESOLVED,NO_KYC_RECORD
CBK0001240,TXN00005144,USR38257,MCH5459,Grocery,UNAUTHORIZED_TXN,LOW,1262.32,2026-02-17 14:32:16,2026-02-25 00:00:00,7.39,RESOLVED,NO_KYC_RECORD
CBK0001845,TXN00012951,USR23485,MCH5278,Misc Retail,GENERAL_DISPUTE,LOW,2826.0,2026-03-04 14:44:00,2026-03-12 00:00:00,7.39,RESOLVED,PENDING
CBK0000658,TXN00005761,USR17179,MCH8146,Grocery,SERVICE_NOT_PROVIDED,LOW,3582.63,2026-03-10 21:34:00,2026-03-18 06:34:15,7.38,OPEN,NO_KYC_RECORD
CBK0000942,TXN00000964,USR73908,MCH7164,Grocery,DUPLICATE_DEBIT,LOW,2761.55,2026-03-29 15:18:17,2026-04-06 00:00:00,7.36,RESOLVED,NO_KYC_RECORD
CBK0001570,TXN00015345,USR16058,MCH5177,Grocery,UNAUTHORIZED_TXN,LOW,891.13,2026-03-14 05:36:46,2026-03-21 13:36:00,7.33,RESOLVED,NO_KYC_RECORD
CBK0001457,TXN00004271,USR47547,MCH2900,Pharmacy,NOT_DELIVERED,LOW,2672.78,2026-03-06 15:12:38,2026-03-13 23:12:00,7.33,OPEN,NO_KYC_RECORD
CBK0002665,TXN00001173,USR66485,MCH1171,Grocery,UNAUTHORIZED_TXN,MEDIUM,1898.31,2026-02-24 16:17:15,2026-03-04 00:00:00,7.32,CLOSED,NO_KYC_RECORD
CBK0002358,TXN00012958,USR39958,MCH2830,Grocery,DUPLICATE_DEBIT,LOW,1142.21,2026-02-23 16:54:56,2026-03-03 00:00:00,7.3,PENDING_BANK,NO_KYC_RECORD
CBK0001452,TXN00008175,USR28960,MCH5719,Transportation,GENERAL_DISPUTE,LOW,7668.14,2026-02-22 00:00:00,2026-03-01 07:14:00,7.3,OPEN,NO_KYC_RECORD
CBK0002600,TXN00095920,USR42158,MCH8602,Grocery,UNAUTHORIZED_TXN,HIGH,45384.61,2026-02-06 12:50:00,2026-02-13 18:50:00,7.25,CLOSED,NO_KYC_RECORD
CBK0002043,TXN00009451,USR21334,MCH5367,Hotels & Lodging,GENERAL_DISPUTE,MEDIUM,3711.97,2026-02-26 19:22:00,2026-03-06 01:22:00,7.25,PENDING_BANK,NO_KYC_RECORD
CBK0001397,TXN00001903,USR49932,MCH2527,Restaurants,FRAUD_SUSPECTED,CRITICAL,2512.35,2026-03-25 01:49:45,2026-04-01 06:49:00,7.21,REJECTED,NO_KYC_RECORD
CBK0001854,TXN00017037,USR15405,MCH4395,Pharmacy,UNAUTHORIZED_TXN,HIGH,1937.0,2026-02-15 20:40:31,2026-02-23 01:40:31,7.21,RESOLVED,NO_KYC_RECORD
CBK0000727,TXN00008469,USR51123,MCH5519,Transportation,DUPLICATE_DEBIT,MEDIUM,604.81,2026-01-03 19:11:00,2026-01-11 00:00:00,7.2,REJECTED,REJECTED
CBK0001928,TXN00018064,USR30974,MCH9695,Transportation,GENERAL_DISPUTE,MEDIUM,590.0,2026-01-02 01:25:56,2026-01-09 05:25:00,7.17,RESOLVED,VERIFIED
CBK0002482,TXN00018844,USR88168,MCH1362,Pharmacy,NOT_DELIVERED,MEDIUM,6620.7,2026-01-26 00:00:00,2026-02-02 03:31:15,7.15,PENDING_BANK,VERIFIED
CBK0001554,TXN00012362,USR78508,MCH7039,Grocery,ACCOUNT_TAKEOVER,LOW,1105.15,2026-02-01 00:00:00,2026-02-08 02:49:19,7.12,RESOLVED,NO_KYC_RECORD
CBK0000002,TXN00016351,USR94071,MCH6336,Hotels & Lodging,UNAUTHORIZED_TXN,HIGH,2366.0,2026-03-24 13:14:10,2026-03-31 15:14:10,7.08,CLOSED,VERIFIED
CBK0001819,TXN00014412,USR47396,MCH1374,Grocery,WRONG_AMOUNT,MEDIUM,19997.74,2026-01-16 22:17:46,2026-01-24 00:00:00,7.07,REJECTED,NO_KYC_RECORD
CBK0002765,TXN00004590,USR90526,MCH9097,Grocery,ACCOUNT_TAKEOVER,HIGH,799.39,2026-01-28 23:01:00,2026-02-05 00:00:00,7.04,PENDING_BANK,NO_KYC_RECORD
CBK0002364,TXN00001342,USR62907,MCH6378,Hotels & Lodging,WRONG_AMOUNT,HIGH,2534.0,2026-02-23 23:42:23,2026-03-03 00:00:00,7.01,IN_PROGRESS,NO_KYC_RECORD
