merchant_id,merchant_id_raw,merchant_name,mcc,mcc_source,mcc_category_conflict,merchant_category,merchant_category_raw,business_type,city,state,city_state_mismatch,onboarding_date,onboarding_in_future,settlement_account_type,settlement_account_last4,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,id_record_count
MCH1247,MCH1247,"Nayak, Lala and Pillai",5411,mcc_field,False,Grocery,groceries,Sole Proprietor,Bengaluru,Karnataka,False,2023-01-19 00:00:00,False,ACCOUNT_NUMBER,7765,INACTIVE,677.02,False,1
MCH1249,MCH1249,"Garg, Saha and Rattan",5999,mcc_field,False,Misc Retail,Other,Partnership,Jalandhar,Punjab,False,2023-08-21 00:00:00,False,MISSING,,ACTIVE,854.43,True,2
MCH1250,MCH1250,Bhardwaj-Wable,4131,mcc_field,False,Transportation,Bus/Taxi,Private Limited,Pune,Maharashtra,False,2025-11-04 10:39:00,False,MISSING,,ACTIVE,515.0,False,3
MCH1254,MCH1254,Pant-Muni,4131,mcc_field,False,Transportation,TRAVEL,Partnership,Delhi,Delhi,False,2023-10-21 00:00:00,False,MISSING,,ACTIVE,781.27,False,1
MCH1255,mch1255,Lala and Sons,4814,mcc_field,False,Telecom,Telecom,Partnership,Kolkata,West Bengal,False,2023-07-19 00:00:00,False,ACCOUNT_NUMBER,2943,INACTIVE,772.22,False,2
MCH1256,MCH1256,Vala Inc,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Sole Proprietor,Kolkata,West Bengal,False,2025-01-17 00:00:00,False,MISSING,,BLOCKED,1415.24,False,1
MCH1257,MCH1257,Varma-Maharaj,5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Kolkata,West Bengal,False,2023-04-15 16:16:00,False,VIRTUAL_ACCOUNT,1302,ACTIVE,3059.27,False,1
MCH1259,mch1259,"Wagle, Verma and Ramanathan",5912,inferred_from_category,False,Pharmacy,Medical,Private Limited,Jaipur,Rajasthan,False,2025-08-12 00:00:00,False,MISSING,,ACTIVE,548.2,False,1
MCH1260,1260,Kothari-Nadkarni,5699,mcc_field,False,Apparel,Clothing,Private Limited,Lucknow,Uttar Pradesh,False,2026-01-15 00:00:00,False,ACCOUNT_NUMBER,4093,ACTIVE,2375.4,False,2
MCH1261,MCH1261,"Cheema, Savant and Bakshi",5311,mcc_field,False,Department Stores,Retail,Sole Proprietor,Ludhiana,Punjab,False,2024-06-03 00:00:00,False,VIRTUAL_ACCOUNT,5867,CLOSED,,False,2
MCH1262,MCH 1262,Lad and Sons,7011,mcc_field,False,Hotels & Lodging,Hospitality,Individual,Jalandhar,Punjab,False,2025-11-17 01:26:45,False,MASKED,6412,ACTIVE,503.65,False,2
MCH1263,MCH1263,Memon-Choudhary,5912,mcc_field,False,Pharmacy,chemist,Private Limited,Hyderabad,Telangana,False,2025-11-27 22:51:46,False,MISSING,,ACTIVE,1888.17,False,3
MCH1267,MCH1267,Master-Tiwari,4814,mcc_field,False,Telecom,TELECOM,Private Limited,Lucknow,Uttar Pradesh,False,,False,MISSING,,INACTIVE,1213.17,False,1
MCH1268,MCH1268,Vyas Ltd,5311,mcc_field,False,Department Stores,Retail,Individual,Amritsar,Punjab,False,2023-06-28 00:00:00,False,MISSING,,ACTIVE,,False,1
MCH1269,MCH1269,Shukla Plc,5699,mcc_field,False,Apparel,Clothing,Individual,Hyderabad,Telangana,False,2025-03-03 19:00:09,False,MISSING,,ACTIVE,1758.28,False,1
MCH1270,MCH1270,Tiwari and Sons,5311,mcc_field,False,Department Stores,Department Store,Private Limited,Hyderabad,Telangana,False,2023-06-02 14:56:50,False,MISSING,,ACTIVE,1107.02,False,1
MCH1272,MCH1272,Garg Inc,4131,mcc_field,False,Transportation,Transportation,Partnership,Jaipur,Rajasthan,False,2023-05-28 22:37:00,False,ACCOUNT_NUMBER,7450,ACTIVE,549.87,False,1
MCH1275,MCH1275,Kata Group,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Partnership,Lucknow,Uttar Pradesh,False,2025-09-11 07:33:00,False,MASKED,0284,ACTIVE,252.53,False,1
MCH1277,mch1277,Bhatnagar-Borah,5812,mcc_field,False,Restaurants,Restaurant,Individual,Kolkata,West Bengal,False,,False,ACCOUNT_NUMBER,3586,ACTIVE,3540.87,False,2
MCH1280,MCH1280,"Ben, Madan and Dey",5942,mcc_field,False,Books & Stationery,Books,Private Limited,Lucknow,Uttar Pradesh,False,2025-06-13 00:00:00,False,MISSING,,ACTIVE,1308.81,False,1
MCH1285,MCH1285,Hayer Plc,5912,mcc_field,False,Pharmacy,Medical,Individual,Bengaluru,Karnataka,False,2023-09-24 07:15:32,False,MISSING,,ACTIVE,436.7,False,1
MCH1288,MCH-1288,"Jain, Loke and Zacharia",4131,mcc_field,False,Transportation,transprt,Sole Proprietor,Bengaluru,Karnataka,False,2023-07-17 08:08:00,False,MASKED,2041,ACTIVE,915.81,False,1
MCH1292,MCH1292,Gera-Nayak,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Chennai,Tamil Nadu,False,2023-09-25 00:00:00,False,MISSING,,ACTIVE,267.0,False,1
MCH1293,MCH1293,"Kohli, Rajan and Nair",5699,mcc_field,False,Apparel,garments,Sole Proprietor,Jaipur,Rajasthan,False,2023-09-04 06:47:00,False,MASKED,7079,ACTIVE,915.17,False,1
MCH1294,MCH1294,Rajagopalan Group,5912,mcc_field,False,Pharmacy,Medical,Individual,Amritsar,Punjab,False,2024-08-29 05:38:00,False,MASKED,1888,ACTIVE,539.82,False,1
MCH1296,MCH1296,Gaba-Rama,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Individual,Delhi,Delhi,False,2023-01-16 00:00:00,False,ACCOUNT_NUMBER,4996,ACTIVE,2547.8,False,1
MCH1297,MCH1297,Luthra and Sons,5411,mcc_field,False,Grocery,Grocery Stores,Private Limited,Delhi,Delhi,False,2023-06-12 01:16:32,False,ACCOUNT_NUMBER,6474,ACTIVE,381.86,False,1
MCH1298,MCH1298,"Raghavan,reddyand Sangha",5942,mcc_field,False,Books & Stationery,Stationery,Sole Proprietor,Hyderabad,Telangana,False,2025-04-28 00:00:00,False,MASKED,0353,ACTIVE,364.92,False,1
MCH1299,MCH1299,Mutti Plc,5699,mcc_field,False,Apparel,Clothing,Partnership,Jaipur,Rajasthan,False,2023-06-27 00:00:00,False,ACCOUNT_NUMBER,8078,ACTIVE,605.64,False,1
MCH1304,mch1304,Sama Ltd,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Individual,Bengaluru,Karnataka,False,2024-02-27 00:00:00,False,ACCOUNT_NUMBER,3459,ACTIVE,4095.57,False,1
MCH1305,MCH1305,Ghose-Batta,4131,mcc_field,False,Transportation,Transport,Individual,Hyderabad,Telangana,False,2025-12-20 00:00:00,False,MISSING,,CLOSED,380.06,False,1
MCH1308,MCH1308,Subramaniam-Shankar,5912,mcc_field,False,Pharmacy,Pharmacy,Partnership,Bengaluru,Karnataka,False,2024-12-28 00:00:00,False,VIRTUAL_ACCOUNT,8030,INACTIVE,2112.78,False,1
MCH1309,MCH1309,"Jhaveri, Dasgupta and Kata",5699,mcc_field,False,Apparel,garments,Individual,Mumbai,Maharashtra,False,2023-09-20 00:00:00,False,MASKED,1715,ACTIVE,929.23,False,1
MCH1311,MCH1311,"Dugal, Munshi and Kunda",4814,mcc_field,False,Telecom,Telecom,Individual,Jaipur,Rajasthan,False,2025-03-27 21:22:00,False,MASKED,7230,ACTIVE,1605.92,False,1
MCH1314,MCH-1314,"Pant, Mammen and Doctor",5699,mcc_field,False,Apparel,Clothing,Individual,Jaipur,Rajasthan,False,2023-11-12 16:47:12,False,MISSING,,ACTIVE,1045.43,False,1
MCH1318,MCH1318,Gupta LLC,4814,mcc_field,False,Telecom,TELECOM,Private Limited,Jaipur,Rajasthan,False,,False,ACCOUNT_NUMBER,8505,ACTIVE,,False,1
MCH1320,MCH1320,Babu-Khatri,5699,mcc_field,False,Apparel,fashion,Individual,Kolkata,West Bengal,False,2023-11-24 10:52:12,False,MASKED,8923,SUSPENDED,,False,2
MCH1321,MCH1321,Borah-Dhaliwal,7011,mcc_field,False,Hotels & Lodging,Hospitality,Sole Proprietor,Amritsar,Punjab,False,2025-12-06 00:00:00,False,MASKED,0908,ACTIVE,7973.89,False,1
MCH1323,MCH1323,Dhar and Sons,5942,mcc_field,False,Books & Stationery,Books,Partnership,Amritsar,Punjab,False,,False,VIRTUAL_ACCOUNT,3064,ACTIVE,3792.9,True,1
MCH1324,mch1324,"Edwin, Savant and Tandon",7011,mcc_field,False,Hotels & Lodging,Hotel,Partnership,Bengaluru,Karnataka,False,2026-01-26 00:00:00,False,MISSING,,ACTIVE,1192.31,False,1
MCH1326,MCH1326,"Chaudhry, Agrawal and Sridhar",5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Bengaluru,Karnataka,False,2024-05-20 00:00:00,False,VIRTUAL_ACCOUNT,1760,ACTIVE,177.58,False,1
MCH1327,MCH1327,Gandhi Plc,5699,mcc_field,False,Apparel,garments,Sole Proprietor,Lucknow,Uttar Pradesh,False,2023-11-02 00:00:00,False,MASKED,1458,ACTIVE,902.09,False,1
MCH1328,MCH1328,Buch and Sons,7011,mcc_field,False,Hotels & Lodging,Hotels,Sole Proprietor,Chennai,Tamil Nadu,False,2025-03-28 00:00:00,False,VIRTUAL_ACCOUNT,7471,ACTIVE,711.0,False,1
MCH1331,MCH1331,"Garg, Bobal and Jain",4131,mcc_field,False,Transportation,TRAVEL,Individual,Kolkata,West Bengal,False,2024-06-29 00:00:00,False,MISSING,,ACTIVE,3720.61,False,1
MCH1333,MCH1333,Sastry Plc,4814,mcc_field,False,Telecom,phone service,Individual,Amritsar,Punjab,False,2025-09-18 18:25:49,False,VIRTUAL_ACCOUNT,3234,CLOSED,1548.51,False,1
MCH1334,MCH1334,"Kalita, Sarraf and Bhardwaj",5999,mcc_field,False,Misc Retail,Retail Other,Individual,Bengaluru,Karnataka,False,2025-09-28 00:00:00,False,VIRTUAL_ACCOUNT,6498,ACTIVE,1780.83,False,1
MCH1335,MCH1335,"Wagle, Kamdar and Mallick",7011,mcc_field,False,Hotels & Lodging,Hospitality,Sole Proprietor,Mumbai,Maharashtra,False,2024-03-05 01:55:00,False,VIRTUAL_ACCOUNT,0853,SUSPENDED,398.0,False,1
MCH1336,MCH1336,Tandon-Pant,5311,mcc_field,False,Department Stores,Department Store,Sole Proprietor,Jaipur,Rajasthan,False,2025-09-04 05:40:18,False,VIRTUAL_ACCOUNT,0833,ACTIVE,991.0,False,4
MCH1340,MCH1340,"Dash, Saxena and Kara",4131,mcc_field,False,Transportation,Transport,Private Limited,Hyderabad,Telangana,False,2024-04-03 00:00:00,False,MISSING,,INACTIVE,4203.63,False,2
MCH1343,MCH1343,"Madan,trivediand Ganguly",5699,inferred_from_category,False,Apparel,garments,Individual,Bengaluru,Karnataka,False,2025-10-15 00:00:00,False,VIRTUAL_ACCOUNT,2769,ACTIVE,1927.76,False,2
MCH1345,MCH 1345,Bhat Inc,5311,mcc_field,False,Department Stores,Department Stores,Private Limited,Hyderabad,Telangana,False,2025-01-28 00:00:00,False,MASKED,9759,ACTIVE,1702.79,False,1
MCH1347,MCH1347,D’alia Group,7011,mcc_field,False,Hotels & Lodging,Hospitality,Private Limited,Chennai,Tamil Nadu,False,2023-07-02 00:00:00,False,MASKED,4418,ACTIVE,1739.0,False,1
MCH1349,MCH1349,Bahri and Sons,5912,mcc_field,False,Pharmacy,Pharmacies,Individual,Hyderabad,Telangana,False,2025-06-08 00:00:00,False,VIRTUAL_ACCOUNT,2214,ACTIVE,2320.2,False,3
MCH1350,mch1350,"Krishnamurthy, Dutt and Sura",4814,mcc_field,False,Telecom,phone service,Partnership,Mumbai,Maharashtra,False,2024-07-25 00:00:00,False,ACCOUNT_NUMBER,3878,ACTIVE,1360.18,False,1
MCH1352,MCH1352,"Bandi, Soman and Manne",5812,mcc_field,False,Restaurants,Food,Individual,Jalandhar,Punjab,False,2026-01-28 00:00:00,False,MISSING,,ACTIVE,4146.0,False,2
MCH1353,MCH1353,Chada and Sons,4131,mcc_field,False,Transportation,Bus/Taxi,Partnership,Jaipur,Rajasthan,False,2023-11-25 07:19:00,False,MISSING,,ACTIVE,2641.0,False,2
MCH1358,MCH1358,"Chaudry, Baral and Modi",4131,mcc_field,False,Transportation,Transportation,Individual,Ludhiana,Punjab,False,2025-06-07 00:00:00,False,ACCOUNT_NUMBER,3110,ACTIVE,2115.38,False,2
MCH1359,MCH1359,Palan-Minhas,5699,inferred_from_category,False,Apparel,CLOTHS,Individual,Chennai,Tamil Nadu,False,2024-08-24 00:00:00,False,MISSING,,ACTIVE,1891.91,False,1
MCH1363,MCH1363,Rattan-Shere,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Chennai,Tamil Nadu,False,2025-08-19 00:00:00,False,MISSING,,ACTIVE,926.5,False,1
MCH1364,MCH1364,Bal Group,5942,mcc_field,False,Books & Stationery,Book Store,Sole Proprietor,Lucknow,Uttar Pradesh,False,2025-02-21 00:00:00,False,MISSING,,ACTIVE,2000.66,True,3
MCH1365,MCH 1365,Agate Plc,5942,mcc_field,False,Books & Stationery,Stationery,Partnership,Pune,Maharashtra,False,2024-12-10 00:00:00,False,MISSING,,ACTIVE,2839.17,True,2
MCH1366,mch1366,"Shah, Roy and Srinivasan",5411,inferred_from_category,False,Grocery,Grocery,Sole Proprietor,Kolkata,West Bengal,False,2023-08-03 07:31:06,False,ACCOUNT_NUMBER,8837,ACTIVE,935.11,False,1
MCH1370,MCH1370,Wable LLC,4814,mcc_field,False,Telecom,Telecom,Private Limited,Jalandhar,Punjab,False,2023-11-19 00:00:00,False,ACCOUNT_NUMBER,4838,ACTIVE,3898.88,False,1
MCH1375,MCH1375,"Sahota, Johal and Shanker",5411,mcc_field,False,Grocery,groceries,Individual,Jalandhar,Punjab,False,2025-03-02 00:00:00,False,VIRTUAL_ACCOUNT,8619,SUSPENDED,1836.94,False,3
MCH1377,MCH1377,Sinha-Gaba,5411,mcc_field,False,Grocery,kirana,Private Limited,Pune,Maharashtra,False,2025-12-04 06:37:25,False,VIRTUAL_ACCOUNT,9909,INACTIVE,1471.43,False,2
MCH1378,MCH1378,Patil-Deshmukh,5311,mcc_field,False,Department Stores,DEPT_STORE,Private Limited,Chennai,Tamil Nadu,False,2023-10-09 00:00:00,False,VIRTUAL_ACCOUNT,6111,ACTIVE,387.99,False,1
MCH1379,MCH1379,Chokshi Ltd,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Individual,Chennai,Tamil Nadu,False,2024-01-23 00:00:00,False,MASKED,4340,ACTIVE,2729.5,False,1
MCH1380,MCH1380,Mahal-Khare,5999,mcc_field,False,Misc Retail,Miscellaneous,Private Limited,Mumbai,Maharashtra,False,2025-02-23 00:44:00,False,VIRTUAL_ACCOUNT,5068,ACTIVE,3004.0,False,2
MCH1383,mch1383,Dubey Group,5411,inferred_from_category,False,Grocery,Grocery,Individual,Hyderabad,Telangana,False,2023-09-03 16:33:00,False,VIRTUAL_ACCOUNT,1187,ACTIVE,,False,1
MCH1384,MCH1384,Naidu-Bhatti,5812,mcc_field,False,Restaurants,Restaurants,Individual,Ludhiana,Punjab,False,2024-03-04 00:00:00,False,MISSING,,ACTIVE,3910.34,False,2
MCH1387,MCH1387,Handa-Talwar,4131,mcc_field,False,Transportation,TRAVEL,Sole Proprietor,Lucknow,Uttar Pradesh,False,2023-10-05 03:18:00,False,MISSING,,ACTIVE,754.0,False,1
MCH1388,MCH1388,"Kala, Kunda and Pandit",5912,mcc_field,False,Pharmacy,Medical,Sole Proprietor,Bengaluru,Karnataka,False,2025-07-22 00:00:00,False,VIRTUAL_ACCOUNT,1143,ACTIVE,3155.43,False,1
MCH1389,MCH1389,Munshi-Behl,5411,mcc_field,False,Grocery,Grocery,Individual,Pune,Maharashtra,False,2023-06-17 00:00:00,False,MISSING,,ACTIVE,3913.0,False,1
MCH1391,1391,"Kale, Shroff and Barad",7011,mcc_field,False,Hotels & Lodging,Hotels,Individual,Kolkata,West Bengal,False,2025-10-31 06:57:00,False,MISSING,,BLOCKED,2757.0,False,1
MCH1392,MCH1392,Johal-Gaba,5912,mcc_field,False,Pharmacy,Medical,Private Limited,Pune,Maharashtra,False,2024-02-20 00:00:00,False,MASKED,9354,INACTIVE,4352.7,False,1
MCH1393,MCH1393,Hegde-Bahri,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Partnership,Ludhiana,Punjab,False,2024-11-15 00:00:00,False,VIRTUAL_ACCOUNT,5450,ACTIVE,6478.07,False,1
MCH1395,1395,Venkatesh LLC,5812,mcc_field,False,Restaurants,Restaurant,Partnership,Lucknow,Uttar Pradesh,False,2023-04-16 01:21:59,False,ACCOUNT_NUMBER,8547,ACTIVE,641.0,False,1
MCH1397,MCH1397,Memon LLC,5942,inferred_from_category,False,Books & Stationery,Stationery,Private Limited,Bengaluru,Karnataka,False,2025-04-18 00:00:00,False,MASKED,0515,ACTIVE,1062.38,False,2
MCH1400,MCH-1400,Kapoor-Bhalla,5699,mcc_field,False,Apparel,Apparel,Partnership,Chennai,Tamil Nadu,False,2023-05-17 00:00:00,False,MISSING,,ACTIVE,913.08,False,1
MCH1401,MCH1401,Din and Sons,5411,mcc_field,False,Grocery,Grocery,Individual,Amritsar,Punjab,False,2025-07-20 20:31:24,False,ACCOUNT_NUMBER,4397,ACTIVE,286.09,False,1
MCH1405,MCH1405,Chandra Inc,5311,mcc_field,False,Department Stores,Department Store,Partnership,Ludhiana,Punjab,False,2026-02-10 00:00:00,False,ACCOUNT_NUMBER,5460,INACTIVE,1248.0,False,2
MCH1406,MCH1406,Parmer-Goswami,7011,mcc_field,False,Hotels & Lodging,Hotels,Private Limited,Bengaluru,Karnataka,False,2024-07-11 00:00:00,False,MASKED,3050,ACTIVE,2632.53,False,1
MCH1409,MCH1409,Baral LLC,5912,mcc_field,False,Pharmacy,Medical,Individual,Hyderabad,Telangana,False,2023-03-06 00:00:00,False,MISSING,,ACTIVE,1891.12,True,1
MCH1417,MCH1417,"Sekhon, Parsa and Bandi",4814,mcc_field,False,Telecom,TELECOM,Sole Proprietor,Mumbai,Maharashtra,False,2026-01-26 00:00:00,False,MISSING,,ACTIVE,1501.66,False,1
MCH1420,MCH1420,Aggarwal-Garde,4131,mcc_field,False,Transportation,Bus/Taxi,Sole Proprietor,Mumbai,Maharashtra,False,2024-03-18 00:00:00,False,MASKED,4337,ACTIVE,830.85,False,3
MCH1422,MCH1422,Merchant and Sons,5912,mcc_field,False,Pharmacy,Pharmacy,Individual,Hyderabad,Telangana,False,2023-04-25 00:00:00,False,MISSING,,ACTIVE,4074.0,False,1
MCH1424,MCH1424,"Goel, Balay and Dua",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Private Limited,Jalandhar,Punjab,False,2025-10-19 00:36:54,False,MISSING,,ACTIVE,5339.46,False,1
MCH1428,MCH 1428,De-Natarajan,4131,mcc_field,False,Transportation,Transportation,Individual,Mumbai,Maharashtra,False,2025-12-30 00:00:00,False,VIRTUAL_ACCOUNT,4750,ACTIVE,1289.0,False,1
MCH1429,MCH1429,Pal Ltd,5411,mcc_field,False,Grocery,Grocery,Individual,Jaipur,Rajasthan,False,2024-10-13 00:00:00,False,VIRTUAL_ACCOUNT,1285,ACTIVE,258.0,False,1
MCH1430,MCH1430,"Bhavsar, Dora and Singh",5812,mcc_field,False,Restaurants,Restaurant,Private Limited,Delhi,Delhi,False,2024-03-07 00:00:00,False,MISSING,,ACTIVE,238.76,False,1
MCH1434,MCH1434,Kale and Sons,5812,mcc_field,False,Restaurants,Restaurants,Private Limited,Jalandhar,Punjab,False,2023-04-25 00:00:00,False,ACCOUNT_NUMBER,9067,ACTIVE,985.73,False,1
MCH1438,MCH1438,"Memon, Chaudhuri and Choudhry",5812,mcc_field,False,Restaurants,Restaurants,Sole Proprietor,Amritsar,Punjab,False,2024-05-17 00:00:00,False,MISSING,,ACTIVE,2393.0,False,2
MCH1439,MCH-1439,Chawla Ltd,4131,inferred_from_category,False,Transportation,bus/taxi,Individual,Chennai,Tamil Nadu,False,2023-05-10 00:00:00,False,VIRTUAL_ACCOUNT,4366,ACTIVE,6190.53,False,2
MCH1441,MCH1441,"Kakar, Parsa and Sodhi",5999,mcc_field,False,Misc Retail,Miscellaneous,Partnership,Lucknow,Uttar Pradesh,False,2024-06-09 00:00:00,False,VIRTUAL_ACCOUNT,3512,ACTIVE,1723.15,False,1
MCH1442,MCH1442,Wadhwa-Walla,7011,mcc_field,False,Hotels & Lodging,Hotel,Private Limited,Pune,Maharashtra,False,2025-12-13 00:00:00,False,MISSING,,ACTIVE,1483.74,False,1
MCH1443,MCH1443,Swamy Plc,5999,mcc_field,False,Misc Retail,Misc Retail,Private Limited,Lucknow,Uttar Pradesh,False,2023-06-10 00:00:00,False,MISSING,,CLOSED,209.63,False,1
MCH1445,MCH1445,Wali Plc,5411,mcc_field,False,Grocery,groceries,Sole Proprietor,Hyderabad,Telangana,False,2023-11-09 17:23:59,False,ACCOUNT_NUMBER,3198,ACTIVE,1200.0,False,1
MCH1446,MCH1446,Sunder-Sathe,5311,mcc_field,False,Department Stores,Department Stores,Sole Proprietor,Chennai,Tamil Nadu,False,2024-11-18 00:00:00,False,MASKED,0028,ACTIVE,3885.08,False,1
MCH1447,MCH-1447,Uppal Ltd,5912,mcc_field,False,Pharmacy,Medical,Partnership,Lucknow,Uttar Pradesh,False,2026-02-20 00:00:00,False,MISSING,,ACTIVE,236.04,False,2
MCH1448,MCH1448,Tak and Sons,5999,mcc_field,False,Misc Retail,Other,Sole Proprietor,Mumbai,Maharashtra,False,2024-03-30 02:02:17,False,MASKED,9348,ACTIVE,2897.23,False,1
MCH1449,mch1449,"Chadha, Ramakrishnan and Badami",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Partnership,Hyderabad,Telangana,False,2023-09-28 15:52:52,False,MISSING,,BLOCKED,1634.83,False,1
MCH1450,MCH1450,"Hora, Kunda and Dani",5311,mcc_field,False,Department Stores,Department Store,Sole Proprietor,Ludhiana,Punjab,False,2023-10-30 00:00:00,False,MASKED,1537,INACTIVE,1853.9,False,1
MCH1454,MCH1454,Mishra-Batra,5999,mcc_field,False,Misc Retail,Other,Sole Proprietor,Hyderabad,Telangana,False,2025-12-02 20:43:00,False,VIRTUAL_ACCOUNT,8660,ACTIVE,163.44,False,3
MCH1456,MCH1456,Madan-Ganesh,5699,mcc_field,False,Apparel,Apparel,Individual,Amritsar,Punjab,False,2025-11-01 00:00:00,False,MISSING,,ACTIVE,,False,1
MCH1457,MCH1457,Shetty Group,5999,mcc_field,False,Misc Retail,Other,Individual,Jalandhar,Punjab,False,2025-07-11 00:00:00,False,ACCOUNT_NUMBER,5554,ACTIVE,1159.43,False,1
MCH1458,MCH1458,Chatterjee-Saran,5311,inferred_from_category,False,Department Stores,Department Stores,Sole Proprietor,Jalandhar,Punjab,False,2025-05-09 00:00:00,False,MASKED,1187,INACTIVE,658.54,False,1
MCH1459,mch1459,"Palla, Saini and Date",7011,mcc_field,False,Hotels & Lodging,Hotel,Individual,Ludhiana,Punjab,False,2024-02-20 00:00:00,False,MISSING,,SUSPENDED,1582.79,False,1
MCH1462,MCH1462,Swamy Inc,5912,mcc_field,False,Pharmacy,chemist,Private Limited,Jalandhar,Punjab,False,2023-09-13 00:00:00,False,VIRTUAL_ACCOUNT,3880,INACTIVE,1411.0,False,1
MCH1465,MCH1465,"Shah, Solanki and Rajagopalan",5699,mcc_field,False,Apparel,garments,Individual,Lucknow,Uttar Pradesh,False,2024-10-04 00:00:00,False,MASKED,9396,SUSPENDED,725.72,False,2
MCH1469,mch1469,"Choudhury, Jani and Ramaswamy",5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Bengaluru,Karnataka,False,2025-03-28 00:00:00,False,MASKED,9996,ACTIVE,416.0,False,1
MCH1473,MCH1473,Lata-Khurana,5912,inferred_from_category,False,Pharmacy,MEDICAL_STORE,Partnership,Hyderabad,Telangana,False,,False,MISSING,,INACTIVE,326.76,False,1
MCH1474,MCH1474,"Sami, Sur and Tank",4131,mcc_field,False,Transportation,Transportation,Private Limited,Pune,Maharashtra,False,,False,MASKED,6224,ACTIVE,1645.61,False,1
MCH1475,mch1475,"Bora, Bhakta and Aurora",5311,inferred_from_category,False,Department Stores,Department Stores,Private Limited,Kolkata,West Bengal,False,2024-06-11 00:00:00,False,ACCOUNT_NUMBER,8979,ACTIVE,1652.87,False,1
MCH1477,MCH-1477,Ahluwalia-Devan,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Partnership,Jaipur,Rajasthan,False,2024-04-15 00:00:00,False,MASKED,2364,ACTIVE,551.17,False,1
MCH1478,MCH1478,Sahota LLC,5912,mcc_field,False,Pharmacy,Pharmacies,Individual,Jaipur,Rajasthan,False,2024-09-12 18:14:03,False,ACCOUNT_NUMBER,4172,INACTIVE,2037.0,False,1
MCH1479,MCH1479,"Mandal, Barad and Srinivasan",5942,mcc_field,False,Books & Stationery,Books,Partnership,Kolkata,West Bengal,False,2025-07-27 00:00:00,False,MASKED,4686,ACTIVE,,False,1
MCH1480,MCH1480,Bala-Magar,5999,mcc_field,False,Misc Retail,Misc Retail,Individual,Hyderabad,Telangana,False,,False,MISSING,,ACTIVE,,False,1
MCH1482,MCH1482,"Bahri,sarinand Hora",5999,mcc_field,False,Misc Retail,Miscellaneous,Partnership,Hyderabad,Telangana,False,2024-01-26 00:00:00,False,ACCOUNT_NUMBER,8944,SUSPENDED,1651.0,False,1
MCH1483,MCH1483,Mohan-Kari,5942,mcc_field,False,Books & Stationery,Books,Private Limited,Amritsar,Punjab,False,2026-02-11 00:00:00,False,MASKED,3338,ACTIVE,1901.08,False,1
MCH1484,mch1484,"Uppal, Butala and Tata",7011,mcc_field,False,Hotels & Lodging,Hospitality,Individual,Bengaluru,Karnataka,False,2025-02-18 00:00:00,False,MISSING,,ACTIVE,3825.1,True,1
MCH1488,mch1488,"Chada, Gopal and Rajagopal",4814,mcc_field,False,Telecom,Mobile Recharge,Sole Proprietor,Jaipur,Rajasthan,False,2026-01-02 00:00:00,False,MISSING,,ACTIVE,1905.0,False,1
MCH1491,MCH 1491,"Sarna, Chand and Goda",4814,mcc_field,False,Telecom,Telecom,Sole Proprietor,Ludhiana,Punjab,False,2026-01-27 00:00:00,False,MISSING,,ACTIVE,1075.6,False,2
MCH1492,MCH1492,"Panchal, Bail and Nadkarni",5912,mcc_field,False,Pharmacy,Medical,Sole Proprietor,Jaipur,Rajasthan,False,2024-07-05 00:00:00,False,MISSING,,SUSPENDED,6674.02,False,2
MCH1493,mch1493,"Kar, Nath and Koshy",5942,mcc_field,False,Books & Stationery,BOOKS_STATIONERY,Individual,Bengaluru,Karnataka,False,2023-01-28 00:00:00,False,MASKED,9866,ACTIVE,,False,1
MCH1494,mch1494,Joshi-Bala,5311,mcc_field,False,Department Stores,Retail,Sole Proprietor,Mumbai,Maharashtra,False,2023-12-07 00:00:00,False,VIRTUAL_ACCOUNT,5210,ACTIVE,997.33,False,2
