merchant_id,merchant_id_raw,merchant_name,mcc,mcc_source,mcc_category_conflict,merchant_category,merchant_category_raw,business_type,city,state,city_state_mismatch,onboarding_date,onboarding_in_future,settlement_account_type,settlement_account_last4,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,id_record_count,is_canonical
MCH1162,mch1162,"Anand, Mistry and Khare",5999,mcc_field,False,Misc Retail,Miscellaneous,Private Limited,Delhi,Delhi,False,2025-12-02 00:00:00,False,MASKED,2346,ACTIVE,1311.0,False,1,True
MCH1163,mch1163,"Gour, Comar and Palan",4814,mcc_field,False,Telecom,Telecom,Partnership,Ludhiana,Punjab,False,2025-10-25 00:00:00,False,VIRTUAL_ACCOUNT,5002,CLOSED,5449.73,False,2,True
MCH1163,MCH1163,Chauhan Group,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Sole Proprietor,Kolkata,West Bengal,False,2024-04-10 00:00:00,False,MISSING,,ACTIVE,2218.96,False,2,False
MCH1164,MCH1164,Goda Plc,4131,mcc_field,False,Transportation,Transport,Partnership,Ludhiana,Punjab,False,2025-10-27 00:00:00,False,MISSING,,ACTIVE,953.0,False,1,True
MCH1168,MCH-1168,"Seshadri, Borah and Sachdeva",5912,inferred_from_category,False,Pharmacy,chemist,Individual,Pune,Maharashtra,False,2026-01-04 03:19:25,False,VIRTUAL_ACCOUNT,5162,ACTIVE,4780.41,False,3,True
MCH1168,MCH1168,Sekhon Inc,5411,mcc_field,False,Grocery,Grocery,Sole Proprietor,Hyderabad,Telangana,False,2025-07-26 21:06:00,False,MISSING,,ACTIVE,6003.0,False,3,False
MCH1168,MCH1168,"Dugal, Thaker and Rana",5699,mcc_field,False,Apparel,Apparel,Partnership,Hyderabad,Telangana,False,2023-04-28 00:00:00,False,VIRTUAL_ACCOUNT,0876,INACTIVE,900.21,False,3,False
MCH1169,MCH1169,Dey-Gupta,5812,mcc_field,False,Restaurants,eating place,Individual,Bengaluru,Karnataka,False,2023-03-17 00:00:00,False,ACCOUNT_NUMBER,3532,ACTIVE,1427.7,False,1,True
MCH1170,1170,"Wali, Bala and Sanghvi",5311,mcc_field,False,Department Stores,Department Store,Sole Proprietor,Bengaluru,Karnataka,False,2023-04-01 15:30:00,False,MISSING,,INACTIVE,1109.65,False,1,True
MCH1171,MCH1171,Sampath-Shroff,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Partnership,Delhi,Delhi,False,2026-01-19 05:21:00,False,MISSING,,ACTIVE,393.94,False,1,True
MCH1174,1174,Mander-Kari,5411,mcc_field,False,Grocery,groceries,Partnership,Jalandhar,Punjab,False,2023-05-01 00:00:00,False,MISSING,,ACTIVE,1013.97,False,1,True
MCH1177,MCH1177,"Mistry, Savant and Jha",4131,mcc_field,False,Transportation,Transportation,Sole Proprietor,Amritsar,Punjab,False,2025-08-29 18:32:00,False,MISSING,,ACTIVE,1663.99,False,1,True
MCH1179,MCH1179,Suresh-Chand,5942,mcc_field,False,Books & Stationery,Books,Partnership,Chennai,Tamil Nadu,False,2025-11-19 00:00:00,False,MISSING,,ACTIVE,,False,1,True
MCH1180,mch1180,Sangha and Sons,5411,mcc_field,False,Grocery,Grocery,Individual,Hyderabad,Telangana,False,2023-11-03 00:00:00,False,VIRTUAL_ACCOUNT,4983,ACTIVE,993.08,False,1,True
MCH1183,MCH1183,Rajan LLC,5812,mcc_field,False,Restaurants,FOOD_SERVICES,Private Limited,Bengaluru,Karnataka,False,2023-02-02 00:00:00,False,MISSING,,ACTIVE,1717.84,False,1,True
MCH1185,MCH1185,"Buch, Barad and Toor",5999,mcc_field,False,Misc Retail,Other,Partnership,Jalandhar,Punjab,False,2024-06-16 00:00:00,False,ACCOUNT_NUMBER,1490,ACTIVE,2955.34,False,1,True
MCH1188,MCH1188,Morar Ltd,5912,mcc_field,False,Pharmacy,Pharmacies,Individual,Hyderabad,Telangana,False,2024-02-19 00:00:00,False,ACCOUNT_NUMBER,1273,ACTIVE,1156.7,False,1,True
MCH1189,MCH1189,"Rai, Doctor and Dar",5699,mcc_field,False,Apparel,Apparel,Sole Proprietor,Mumbai,Maharashtra,False,2024-11-13 20:40:00,False,ACCOUNT_NUMBER,2970,ACTIVE,1513.0,False,1,True
MCH1191,MCH-1191,Raval Ltd,4814,mcc_field,False,Telecom,phone service,Individual,Kolkata,West Bengal,False,2023-01-19 00:18:56,False,MISSING,,INACTIVE,1670.52,False,1,True
MCH1193,MCH1193,"Padmanabhan, Sekhon and Dhawan",5812,mcc_field,False,Restaurants,Restaurants,Partnership,Lucknow,Uttar Pradesh,False,2025-01-16 00:00:00,False,MISSING,,ACTIVE,1712.05,False,1,True
MCH1195,MCH 1195,Cherian-Rana,4131,mcc_field,False,Transportation,Transport,Sole Proprietor,Jalandhar,Punjab,False,2025-09-09 00:00:00,False,MISSING,,ACTIVE,364.17,False,2,True
MCH1195,mch1195,Parekh-Patla,5942,mcc_field,False,Books & Stationery,BOOKS_STATIONERY,Partnership,Ludhiana,Punjab,False,2023-06-27 00:00:00,False,MISSING,,ACTIVE,741.86,False,2,False
MCH1197,MCH1197,"Gaba, Wadhwa and Sahni",5411,mcc_field,False,Grocery,Grocery Stores,Private Limited,Mumbai,Maharashtra,False,2024-08-01 00:00:00,False,ACCOUNT_NUMBER,6682,ACTIVE,488.96,False,1,True
MCH1199,MCH-1199,"Chatterjee, Chada and Ghose",5812,mcc_field,False,Restaurants,eating place,Private Limited,Chennai,Tamil Nadu,False,2025-04-14 01:46:00,False,MISSING,,ACTIVE,6574.56,False,2,True
MCH1199,1199,Chad-Grewal,5812,mcc_field,False,Restaurants,eating place,Sole Proprietor,Hyderabad,Telangana,False,2024-11-22 00:00:00,False,ACCOUNT_NUMBER,8001,ACTIVE,187.18,False,2,False
MCH1200,MCH 1200,Vora and Sons,5699,inferred_from_category,False,Apparel,CLOTHS,Private Limited,Pune,Maharashtra,False,2023-02-08 00:00:00,False,VIRTUAL_ACCOUNT,0910,ACTIVE,1072.0,False,1,True
MCH1202,MCH 1202,Koshy-Borde,5311,mcc_field,False,Department Stores,Retail,Partnership,Ludhiana,Punjab,False,2023-04-27 14:11:10,False,VIRTUAL_ACCOUNT,6772,ACTIVE,1998.99,False,1,True
MCH1204,1204,Rana Group,5311,mcc_field,False,Department Stores,Department Store,Private Limited,Jaipur,Rajasthan,False,2025-05-24 15:30:29,False,MISSING,,ACTIVE,733.33,False,1,True
MCH1207,MCH-1207,"Pillai, Oak and Barman",5812,mcc_field,False,Restaurants,Food,Individual,Delhi,Delhi,False,2024-04-11 00:00:00,False,MISSING,,ACTIVE,1280.08,False,1,True
MCH1210,MCH1210,"Dua, Buch and Kaul",5942,inferred_from_category,False,Books & Stationery,Book Store,Private Limited,Mumbai,Maharashtra,False,,False,ACCOUNT_NUMBER,0368,SUSPENDED,1903.0,False,1,True
MCH1211,MCH1211,"Munshi, Pai and Sibal",5311,mcc_field,False,Department Stores,Retail,Sole Proprietor,Delhi,Delhi,False,2023-01-04 00:00:00,False,VIRTUAL_ACCOUNT,7023,ACTIVE,296.16,False,1,True
MCH1213,MCH1213,Ray LLC,5912,mcc_field,False,Pharmacy,pharmacies,Partnership,Pune,Maharashtra,False,2024-01-07 18:33:52,False,ACCOUNT_NUMBER,8295,ACTIVE,1556.0,False,2,True
MCH1213,MCH1213,Ray LLC,5912,mcc_field,False,Pharmacy,Pharmacies,Partnership,Pune,Maharashtra,False,2024-01-07 18:33:52,False,ACCOUNT_NUMBER,8295,INACTIVE,1556.0,False,2,False
MCH1214,MCH1214,Padmanabhan Group,4814,mcc_field,False,Telecom,TELECOM,Individual,Amritsar,Punjab,False,2025-08-24 00:00:00,False,MISSING,,ACTIVE,362.46,True,2,True
MCH1214,MCH1214,Patel-Bhatti,5311,mcc_field,False,Department Stores,Department Store,Individual,Jalandhar,Punjab,False,2024-10-05 17:31:40,False,MASKED,0366,ACTIVE,1829.91,False,2,False
MCH1216,MCH1216,Mani Ltd,5999,mcc_field,False,Misc Retail,Misc Retail,Sole Proprietor,Amritsar,Punjab,False,2025-04-05 19:50:02,False,VIRTUAL_ACCOUNT,4868,ACTIVE,228.0,False,3,True
MCH1216,MCH1216,"Agarwal, Dave and Vala",7011,mcc_field,False,Hotels & Lodging,Hotels,Sole Proprietor,Chennai,Tamil Nadu,False,2024-10-18 00:00:00,False,MISSING,,ACTIVE,2228.42,False,3,False
MCH1216,MCH1216,"Agarwal, Dave and Vala",7011,mcc_field,False,Hotels & Lodging,hotels,Sole Proprietor,Chennai,Tamil Nadu,False,2024-10-18 00:00:00,False,MISSING,,ACTIVE,2228.42,False,3,False
MCH1219,MCH1219,Butala Ltd,5699,mcc_field,False,Apparel,garments,Sole Proprietor,Lucknow,Uttar Pradesh,False,2025-10-23 00:00:00,False,ACCOUNT_NUMBER,0262,ACTIVE,1046.51,False,3,True
MCH1219,MCH1219,Khare-Puri,5812,mcc_field,False,Restaurants,FOOD_SERVICES,Partnership,Amritsar,Punjab,False,2024-11-21 00:00:00,False,MISSING,,ACTIVE,2174.0,False,3,False
MCH1219,MCH1219,Srinivas-Bobal,5912,mcc_field,False,Pharmacy,Pharmacies,Sole Proprietor,Chennai,Tamil Nadu,False,2023-08-27 00:00:00,False,MISSING,,ACTIVE,2814.27,False,3,False
MCH1221,MCH-1221,"Sastry, Kapoor and Varughese",5812,mcc_field,False,Restaurants,eating place,Partnership,Jalandhar,Punjab,False,2025-04-26 00:00:00,False,MISSING,,INACTIVE,3430.0,False,3,True
MCH1221,MCH 1221,Nadig-Ray,5942,mcc_field,False,Books & Stationery,Books,Individual,Delhi,Delhi,False,2024-12-22 00:00:00,False,ACCOUNT_NUMBER,2315,ACTIVE,618.0,False,3,False
MCH1221,MCH1221,"Bakshi, Doctor and Bobal",7011,mcc_field,False,Hotels & Lodging,Hotels,Partnership,Mumbai,Maharashtra,False,,False,MASKED,9345,ACTIVE,1302.2,False,3,False
MCH1222,MCH-1222,Dass-Dugar,5411,mcc_field,False,Grocery,GROCERY_STORE,Sole Proprietor,Kolkata,West Bengal,False,2023-11-07 18:19:21,False,MISSING,,ACTIVE,,False,1,True
MCH1224,MCH1224,Setty-Sami,5942,mcc_field,False,Books & Stationery,Books,Individual,Kolkata,West Bengal,False,2023-09-02 05:59:00,False,ACCOUNT_NUMBER,4027,ACTIVE,609.48,False,1,True
MCH1226,MCH1226,"Apte, Pingle and Pal",7011,inferred_from_category,False,Hotels & Lodging,Hotel,Private Limited,Hyderabad,Telangana,False,2024-01-03 00:00:00,False,MISSING,,ACTIVE,2290.0,False,2,True
MCH1226,MCH 1226,Nadkarni Ltd,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Sole Proprietor,Ludhiana,Punjab,False,,False,MISSING,,ACTIVE,602.21,False,2,False
MCH1227,MCH1227,"Madan, More and Pal",5411,mcc_field,False,Grocery,GROCERY_STORE,Sole Proprietor,Hyderabad,Telangana,False,2025-12-08 00:01:00,False,ACCOUNT_NUMBER,3962,ACTIVE,1078.83,False,4,True
MCH1227,MCH1227,Dyal Ltd,5999,mcc_field,False,Misc Retail,Other,Individual,Ludhiana,Punjab,False,2025-09-21 00:00:00,False,VIRTUAL_ACCOUNT,6648,ACTIVE,602.09,False,4,False
MCH1227,MCH1227,Shah and Sons,5699,mcc_field,False,Apparel,Clothing,Private Limited,Lucknow,Uttar Pradesh,False,2023-07-01 00:00:00,False,MISSING,,ACTIVE,1660.63,False,4,False
MCH1227,MCH1227,"Nazareth, Zacharia and Swaminathan",5812,mcc_field,False,Restaurants,Food,Private Limited,Ludhiana,Punjab,False,2023-03-21 16:36:39,False,VIRTUAL_ACCOUNT,6650,ACTIVE,870.36,False,4,False
MCH1229,MCH1229,"Sen, Dewan and Tripathi",5942,mcc_field,False,Books & Stationery,Stationery,Private Limited,Amritsar,Punjab,False,2025-02-19 00:00:00,False,VIRTUAL_ACCOUNT,5791,ACTIVE,2028.74,False,2,True
MCH1229,MCH1229,Hayre Inc,5999,inferred_from_category,False,Misc Retail,Retail Other,Sole Proprietor,Kolkata,West Bengal,False,2023-08-14 00:08:00,False,MISSING,,ACTIVE,527.5,False,2,False
MCH1233,MCH1233,"Upadhyay, Lall and Kala",5942,mcc_field,False,Books & Stationery,Books,Private Limited,Pune,Maharashtra,False,2024-07-19 00:00:00,False,MISSING,,ACTIVE,1465.98,True,1,True
MCH1234,MCH1234,"Shah, Pathak and Bera",7011,inferred_from_category,False,Hotels & Lodging,Hospitality,Partnership,Jaipur,Rajasthan,False,2025-10-06 00:00:00,False,MISSING,,ACTIVE,354.58,False,2,True
MCH1234,MCH1234,Comar-Kari,4131,mcc_field,False,Transportation,transprt,Sole Proprietor,Jalandhar,Punjab,False,,False,VIRTUAL_ACCOUNT,2474,ACTIVE,1120.89,False,2,False
MCH1237,1237,Agarwal-Kibe,7011,mcc_field,False,Hotels & Lodging,Hospitality,Partnership,Mumbai,Maharashtra,False,2023-03-30 00:00:00,False,VIRTUAL_ACCOUNT,8784,ACTIVE,750.84,False,1,True
MCH1243,MCH-1243,"Buch, Atwal and Roy",5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Partnership,Ludhiana,Punjab,False,2025-06-12 08:43:00,False,MISSING,,ACTIVE,1323.94,False,1,True
MCH1245,MCH1245,"Kumer, Varghese and Dhawan",5912,inferred_from_category,False,Pharmacy,chemist,Partnership,Pune,Maharashtra,False,2023-08-23 00:00:00,False,MISSING,,ACTIVE,725.32,False,1,True
MCH1247,MCH1247,"Nayak, Lala and Pillai",5411,mcc_field,False,Grocery,groceries,Sole Proprietor,Bengaluru,Karnataka,False,2023-01-19 00:00:00,False,ACCOUNT_NUMBER,7765,INACTIVE,677.02,False,1,True
MCH1249,MCH1249,"Garg, Saha and Rattan",5999,mcc_field,False,Misc Retail,Other,Partnership,Jalandhar,Punjab,False,2023-08-21 00:00:00,False,MISSING,,ACTIVE,854.43,True,2,True
MCH1249,1249,"Varkey, Kulkarni and More",5311,mcc_field,False,Department Stores,Retail,Sole Proprietor,Bengaluru,Karnataka,False,2023-07-26 21:44:19,False,MISSING,,ACTIVE,1049.44,False,2,False
MCH1250,MCH1250,Bhardwaj-Wable,4131,mcc_field,False,Transportation,Bus/Taxi,Private Limited,Pune,Maharashtra,False,2025-11-04 10:39:00,False,MISSING,,ACTIVE,515.0,False,3,True
MCH1250,1250,Kata Group,5812,mcc_field,False,Restaurants,eating place,Private Limited,Chennai,Tamil Nadu,False,2023-12-22 01:25:00,False,MISSING,,ACTIVE,1162.22,False,3,False
MCH1250,MCH1250,Ben-Thaman,5411,mcc_field,False,Grocery,GROCERY_STORE,Sole Proprietor,Bengaluru,Karnataka,False,,False,VIRTUAL_ACCOUNT,8274,SUSPENDED,1524.37,False,3,False
MCH1254,MCH1254,Pant-Muni,4131,mcc_field,False,Transportation,TRAVEL,Partnership,Delhi,Delhi,False,2023-10-21 00:00:00,False,MISSING,,ACTIVE,781.27,False,1,True
MCH1255,mch1255,Lala and Sons,4814,mcc_field,False,Telecom,Telecom,Partnership,Kolkata,West Bengal,False,2023-07-19 00:00:00,False,ACCOUNT_NUMBER,2943,INACTIVE,772.22,False,2,True
MCH1255,MCH1255,"Bose, Memon and Luthra",5942,mcc_field,False,Books & Stationery,Book Store,Partnership,Pune,Maharashtra,False,2023-05-27 08:30:18,False,MASKED,6249,ACTIVE,1129.38,False,2,False
MCH1256,MCH1256,Vala Inc,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Sole Proprietor,Kolkata,West Bengal,False,2025-01-17 00:00:00,False,MISSING,,BLOCKED,1415.24,False,1,True
MCH1257,MCH1257,Varma-Maharaj,5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Kolkata,West Bengal,False,2023-04-15 16:16:00,False,VIRTUAL_ACCOUNT,1302,ACTIVE,3059.27,False,1,True
MCH1259,mch1259,"Wagle, Verma and Ramanathan",5912,inferred_from_category,False,Pharmacy,Medical,Private Limited,Jaipur,Rajasthan,False,2025-08-12 00:00:00,False,MISSING,,ACTIVE,548.2,False,1,True
MCH1260,1260,Kothari-Nadkarni,5699,mcc_field,False,Apparel,Clothing,Private Limited,Lucknow,Uttar Pradesh,False,2026-01-15 00:00:00,False,ACCOUNT_NUMBER,4093,ACTIVE,2375.4,False,2,True
MCH1260,MCH 1260,Oommen-Jha,5411,mcc_field,False,Grocery,GROCERY_STORE,Individual,Delhi,Delhi,False,,False,MASKED,3006,ACTIVE,1093.23,False,2,False
MCH1261,MCH1261,"Cheema, Savant and Bakshi",5311,mcc_field,False,Department Stores,Retail,Sole Proprietor,Ludhiana,Punjab,False,2024-06-03 00:00:00,False,VIRTUAL_ACCOUNT,5867,CLOSED,,False,2,True
MCH1261,MCH1261,"Cheema, Savant and Bakshi",5311,mcc_field,False,Department Stores,retail,Sole Proprietor,Ludhiana,Punjab,False,2024-06-03 00:00:00,False,VIRTUAL_ACCOUNT,5867,INACTIVE,,False,2,False
MCH1262,MCH 1262,Lad and Sons,7011,mcc_field,False,Hotels & Lodging,Hospitality,Individual,Jalandhar,Punjab,False,2025-11-17 01:26:45,False,MASKED,6412,ACTIVE,503.65,False,2,True
MCH1262,MCH1262,Char Inc,4814,mcc_field,False,Telecom,TELECOM,Individual,Pune,Maharashtra,False,2025-06-28 00:00:00,False,ACCOUNT_NUMBER,9203,ACTIVE,489.52,False,2,False
MCH1263,MCH1263,Memon-Choudhary,5912,mcc_field,False,Pharmacy,chemist,Private Limited,Hyderabad,Telangana,False,2025-11-27 22:51:46,False,MISSING,,ACTIVE,1888.17,False,3,True
MCH1263,MCH1263,"Soman, Chaudhary and Luthra",4814,mcc_field,False,Telecom,phone service,Partnership,Hyderabad,Telangana,False,2023-06-27 20:38:00,False,MISSING,,ACTIVE,696.55,False,3,False
MCH1263,MCH1263,Krishnan-Venkataraman,4814,inferred_from_category,False,Telecom,Telecom,Partnership,Kolkata,West Bengal,False,,False,MISSING,,ACTIVE,565.9,False,3,False
MCH1267,MCH1267,Master-Tiwari,4814,mcc_field,False,Telecom,TELECOM,Private Limited,Lucknow,Uttar Pradesh,False,,False,MISSING,,INACTIVE,1213.17,False,1,True
MCH1268,MCH1268,Vyas Ltd,5311,mcc_field,False,Department Stores,Retail,Individual,Amritsar,Punjab,False,2023-06-28 00:00:00,False,MISSING,,ACTIVE,,False,1,True
MCH1269,MCH1269,Shukla Plc,5699,mcc_field,False,Apparel,Clothing,Individual,Hyderabad,Telangana,False,2025-03-03 19:00:09,False,MISSING,,ACTIVE,1758.28,False,1,True
MCH1270,MCH1270,Tiwari and Sons,5311,mcc_field,False,Department Stores,Department Store,Private Limited,Hyderabad,Telangana,False,2023-06-02 14:56:50,False,MISSING,,ACTIVE,1107.02,False,1,True
MCH1272,MCH1272,Garg Inc,4131,mcc_field,False,Transportation,Transportation,Partnership,Jaipur,Rajasthan,False,2023-05-28 22:37:00,False,ACCOUNT_NUMBER,7450,ACTIVE,549.87,False,1,True
MCH1275,MCH1275,Kata Group,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Partnership,Lucknow,Uttar Pradesh,False,2025-09-11 07:33:00,False,MASKED,0284,ACTIVE,252.53,False,1,True
MCH1277,mch1277,Bhatnagar-Borah,5812,mcc_field,False,Restaurants,Restaurant,Individual,Kolkata,West Bengal,False,,False,ACCOUNT_NUMBER,3586,ACTIVE,3540.87,False,2,True
MCH1277,MCH1277,Deol-Nayak,4131,mcc_field,False,Transportation,transprt,Individual,Bengaluru,Karnataka,False,,False,MISSING,,ACTIVE,1188.0,False,2,False
MCH1280,MCH1280,"Ben, Madan and Dey",5942,mcc_field,False,Books & Stationery,Books,Private Limited,Lucknow,Uttar Pradesh,False,2025-06-13 00:00:00,False,MISSING,,ACTIVE,1308.81,False,1,True
MCH1285,MCH1285,Hayer Plc,5912,mcc_field,False,Pharmacy,Medical,Individual,Bengaluru,Karnataka,False,2023-09-24 07:15:32,False,MISSING,,ACTIVE,436.7,False,1,True
MCH1288,MCH-1288,"Jain, Loke and Zacharia",4131,mcc_field,False,Transportation,transprt,Sole Proprietor,Bengaluru,Karnataka,False,2023-07-17 08:08:00,False,MASKED,2041,ACTIVE,915.81,False,1,True
MCH1292,MCH1292,Gera-Nayak,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Chennai,Tamil Nadu,False,2023-09-25 00:00:00,False,MISSING,,ACTIVE,267.0,False,1,True
MCH1293,MCH1293,"Kohli, Rajan and Nair",5699,mcc_field,False,Apparel,garments,Sole Proprietor,Jaipur,Rajasthan,False,2023-09-04 06:47:00,False,MASKED,7079,ACTIVE,915.17,False,1,True
MCH1294,MCH1294,Rajagopalan Group,5912,mcc_field,False,Pharmacy,Medical,Individual,Amritsar,Punjab,False,2024-08-29 05:38:00,False,MASKED,1888,ACTIVE,539.82,False,1,True
MCH1296,MCH1296,Gaba-Rama,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Individual,Delhi,Delhi,False,2023-01-16 00:00:00,False,ACCOUNT_NUMBER,4996,ACTIVE,2547.8,False,1,True
MCH1297,MCH1297,Luthra and Sons,5411,mcc_field,False,Grocery,Grocery Stores,Private Limited,Delhi,Delhi,False,2023-06-12 01:16:32,False,ACCOUNT_NUMBER,6474,ACTIVE,381.86,False,1,True
MCH1298,MCH1298,"Raghavan,reddyand Sangha",5942,mcc_field,False,Books & Stationery,Stationery,Sole Proprietor,Hyderabad,Telangana,False,2025-04-28 00:00:00,False,MASKED,0353,ACTIVE,364.92,False,1,True
MCH1299,MCH1299,Mutti Plc,5699,mcc_field,False,Apparel,Clothing,Partnership,Jaipur,Rajasthan,False,2023-06-27 00:00:00,False,ACCOUNT_NUMBER,8078,ACTIVE,605.64,False,1,True
MCH1304,mch1304,Sama Ltd,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Individual,Bengaluru,Karnataka,False,2024-02-27 00:00:00,False,ACCOUNT_NUMBER,3459,ACTIVE,4095.57,False,1,True
MCH1305,MCH1305,Ghose-Batta,4131,mcc_field,False,Transportation,Transport,Individual,Hyderabad,Telangana,False,2025-12-20 00:00:00,False,MISSING,,CLOSED,380.06,False,1,True
MCH1308,MCH1308,Subramaniam-Shankar,5912,mcc_field,False,Pharmacy,Pharmacy,Partnership,Bengaluru,Karnataka,False,2024-12-28 00:00:00,False,VIRTUAL_ACCOUNT,8030,INACTIVE,2112.78,False,1,True
MCH1309,MCH1309,"Jhaveri, Dasgupta and Kata",5699,mcc_field,False,Apparel,garments,Individual,Mumbai,Maharashtra,False,2023-09-20 00:00:00,False,MASKED,1715,ACTIVE,929.23,False,1,True
MCH1311,MCH1311,"Dugal, Munshi and Kunda",4814,mcc_field,False,Telecom,Telecom,Individual,Jaipur,Rajasthan,False,2025-03-27 21:22:00,False,MASKED,7230,ACTIVE,1605.92,False,1,True
MCH1314,MCH-1314,"Pant, Mammen and Doctor",5699,mcc_field,False,Apparel,Clothing,Individual,Jaipur,Rajasthan,False,2023-11-12 16:47:12,False,MISSING,,ACTIVE,1045.43,False,1,True
MCH1318,MCH1318,Gupta LLC,4814,mcc_field,False,Telecom,TELECOM,Private Limited,Jaipur,Rajasthan,False,,False,ACCOUNT_NUMBER,8505,ACTIVE,,False,1,True
MCH1320,MCH1320,Babu-Khatri,5699,mcc_field,False,Apparel,fashion,Individual,Kolkata,West Bengal,False,2023-11-24 10:52:12,False,MASKED,8923,SUSPENDED,,False,2,True
MCH1320,MCH1320,Babu-Khatri,5699,mcc_field,False,Apparel,Fashion,Individual,Kolkata,West Bengal,False,2023-11-24 10:52:12,False,MASKED,8923,ACTIVE,,False,2,False
MCH1321,MCH1321,Borah-Dhaliwal,7011,mcc_field,False,Hotels & Lodging,Hospitality,Sole Proprietor,Amritsar,Punjab,False,2025-12-06 00:00:00,False,MASKED,0908,ACTIVE,7973.89,False,1,True
MCH1323,MCH1323,Dhar and Sons,5942,mcc_field,False,Books & Stationery,Books,Partnership,Amritsar,Punjab,False,,False,VIRTUAL_ACCOUNT,3064,ACTIVE,3792.9,True,1,True
MCH1324,mch1324,"Edwin, Savant and Tandon",7011,mcc_field,False,Hotels & Lodging,Hotel,Partnership,Bengaluru,Karnataka,False,2026-01-26 00:00:00,False,MISSING,,ACTIVE,1192.31,False,1,True
MCH1326,MCH1326,"Chaudhry, Agrawal and Sridhar",5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Bengaluru,Karnataka,False,2024-05-20 00:00:00,False,VIRTUAL_ACCOUNT,1760,ACTIVE,177.58,False,1,True
MCH1327,MCH1327,Gandhi Plc,5699,mcc_field,False,Apparel,garments,Sole Proprietor,Lucknow,Uttar Pradesh,False,2023-11-02 00:00:00,False,MASKED,1458,ACTIVE,902.09,False,1,True
MCH1328,MCH1328,Buch and Sons,7011,mcc_field,False,Hotels & Lodging,Hotels,Sole Proprietor,Chennai,Tamil Nadu,False,2025-03-28 00:00:00,False,VIRTUAL_ACCOUNT,7471,ACTIVE,711.0,False,1,True
MCH1331,MCH1331,"Garg, Bobal and Jain",4131,mcc_field,False,Transportation,TRAVEL,Individual,Kolkata,West Bengal,False,2024-06-29 00:00:00,False,MISSING,,ACTIVE,3720.61,False,1,True
MCH1333,MCH1333,Sastry Plc,4814,mcc_field,False,Telecom,phone service,Individual,Amritsar,Punjab,False,2025-09-18 18:25:49,False,VIRTUAL_ACCOUNT,3234,CLOSED,1548.51,False,1,True
MCH1334,MCH1334,"Kalita, Sarraf and Bhardwaj",5999,mcc_field,False,Misc Retail,Retail Other,Individual,Bengaluru,Karnataka,False,2025-09-28 00:00:00,False,VIRTUAL_ACCOUNT,6498,ACTIVE,1780.83,False,1,True
MCH1335,MCH1335,"Wagle, Kamdar and Mallick",7011,mcc_field,False,Hotels & Lodging,Hospitality,Sole Proprietor,Mumbai,Maharashtra,False,2024-03-05 01:55:00,False,VIRTUAL_ACCOUNT,0853,SUSPENDED,398.0,False,1,True
MCH1336,MCH1336,Tandon-Pant,5311,mcc_field,False,Department Stores,Department Store,Sole Proprietor,Jaipur,Rajasthan,False,2025-09-04 05:40:18,False,VIRTUAL_ACCOUNT,0833,ACTIVE,991.0,False,4,True
MCH1336,MCH1336,Contractor-Dube,5912,mcc_field,False,Pharmacy,Pharmacies,Partnership,Jalandhar,Punjab,False,2025-05-26 00:00:00,False,MISSING,,ACTIVE,885.0,False,4,False
