complaint_id,txn_id,link_status,reported_user_id,reported_merchant_id,user_id,merchant_id,user_mismatch,merchant_mismatch,disputed_amount_imputed,disputed_amount,disputed_amount_was_negative,txn_amount,dispute_exceeds_txn,linked_txn_timestamp,transaction_timestamp,complaint_txn_ts_differs,reported_timestamp,bank_response_timestamp,reported_before_txn,reporting_delay_days,response_before_report,bank_response_days,reason_code_raw,reason_category,is_fraud_reason,complaint_text_note,complaint_text,severity,resolution_status,is_open,channel,txn_status,merchant_category,kyc_status,risk_segment
CBK0000929,TXN00014710,LINKED,USR38547,MCH5541,USR53916,MCH6593,True,True,False,3089.13,False,1410.17,True,2026-03-12 10:10:38,2026-01-23 13:11:04,True,2026-02-03 12:11:04,2026-02-04 12:11:00,False,10.96,False,1.0,Unauthorized Transaction,UNAUTHORIZED_TXN,True,,Merchant service was not delivered after payment.,MEDIUM,OPEN,True,IVR,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002608,TXN00012654,LINKED,USR13367,MCH8076,USR24944,MCH8269,True,True,False,326.32,False,11381.74,False,2026-02-12 12:52:18,2026-03-29 04:01:37,True,,2026-04-24 19:01:00,False,,False,,account hacked,ACCOUNT_TAKEOVER,True,,User claims account was compromised before transaction.,LOW,RESOLVED,False,App,SUCCESS,Hotels & Lodging,VERIFIED,LOW
CBK0002430,TXN00019681,LINKED,USR37650,MCH5655,USR30390,MCH2169,True,True,False,9661.7,False,21121.95,False,2026-02-17 13:20:36,2026-01-29 00:00:00,True,2026-02-04 00:00:00,2026-02-15 00:00:00,False,6.0,False,11.0,not delivered,NOT_DELIVERED,False,,Customer says amount was debited twice.,HIGH,RESOLVED,False,IVR,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002156,TXN00013206,LINKED,USR11987,MCH6665,USR36199,MCH4948,True,True,False,26477.69,False,22912.54,True,2026-01-24 19:33:33,2026-01-24 09:52:00,False,2026-01-25 04:52:00,,False,0.79,False,,Customer Dispute,GENERAL_DISPUTE,False,,Complaint received after multiple failed attempts.,HIGH,IN_PROGRESS,True,Email,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000366,TXN00002078,LINKED,USR73403,MCH5076,USR65878,MCH2784,True,True,False,6907.46,False,11286.47,False,2026-03-02 08:43:17,2026-03-02 18:29:32,False,2026-03-04 00:00:00,,False,1.23,False,,extra amount deducted,WRONG_AMOUNT,False,,Customer says transaction was not authorized.,LOW,CLOSED,False,Call Center,SUCCESS,Grocery,VERIFIED,UNKNOWN
CBK0000432,TXN00094213,TXN_NOT_FOUND,USR96958,MCH7286,USR96958,MCH7286,False,False,False,1411.26,True,,False,,2026-01-29 00:00:00,False,2026-02-01 00:00:00,2026-02-02 00:00:00,False,3.0,False,1.0,unauth txn,UNAUTHORIZED_TXN,True,,User reports money deducted but merchant denies receiving payment.,HIGH,RESOLVED,False,Email,,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001972,TXN00001376,LINKED,USR12133,MCH6555,USR27616,MCH4871,True,True,False,1261.15,False,21770.0,False,2026-01-11 03:44:07,2026-02-01 02:24:08,True,2026-02-06 04:24:08,,False,5.08,False,,item not received,NOT_DELIVERED,False,,Merchant service was not delivered after payment.,MEDIUM,CLOSED,False,Chatbot,SUCCESS,Grocery,VERIFIED,MEDIUM
CBK0001250,TXN00015587,LINKED,USR11697,MCH8741,USR13875,MCH6858,True,True,False,11364.57,False,5205.12,True,2026-02-23 13:29:17,2026-02-02 00:00:00,True,2026-02-05 00:00:00,,False,3.0,False,,no service,SERVICE_NOT_PROVIDED,False,,Complaint received after multiple failed attempts.,LOW,PENDING_BANK,True,App,SUCCESS,Restaurants,VERIFIED,LOW
CBK0001283,TXN00002013,LINKED,USR31545,MCH5974,USR91537,MCH5761,True,True,False,439.0,False,22661.87,False,2026-01-25 17:56:10,2026-01-25 17:56:10,False,2026-03-04 02:59:29,2026-03-28 00:00:00,False,37.38,False,23.88,unauth txn,UNAUTHORIZED_TXN,True,,Suspicious high-value payment disputed by customer.,MEDIUM,REJECTED,False,Call Center,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000973,TXN00016040,LINKED,USR25345,MCH3851,USR91958,MCH2151,True,True,False,3127.0,False,9770.15,False,2026-03-15 21:13:50,2026-02-04 00:00:00,True,2026-02-06 00:00:00,2026-03-07 00:00:00,False,2.0,False,29.0,unauth txn,UNAUTHORIZED_TXN,True,,Complaint received after multiple failed attempts.,LOW,PENDING_BANK,True,IVR,FAILED,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000578,TXN00006468,LINKED,USR71457,MCH6810,USR20876,MCH8850,True,True,False,7884.04,False,1773.05,True,2026-02-24 05:02:10,2026-01-09 11:52:43,True,2026-01-11 20:52:43,2026-01-13 00:00:00,False,2.38,False,1.13,UNAUTHORISED,UNAUTHORIZED_TXN,True,,Suspicious high-value payment disputed by customer.,LOW,IN_PROGRESS,True,IVR,PENDING,Grocery,VERIFIED,LOW
CBK0001696,TXN00019601,LINKED,USR19556,MCH5844,USR88644,MCH3297,True,True,False,9956.85,False,5120.0,True,2026-03-14 02:30:16,2026-03-08 00:00:00,True,2026-03-09 13:14:00,2026-04-03 00:00:00,False,1.55,False,24.45,ATO,ACCOUNT_TAKEOVER,True,,Suspicious high-value payment disputed by customer.,HIGH,CLOSED,False,Chatbot,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002333,TXN00002832,LINKED,USR10042,MCH1611,USR50964,MCH6848,True,True,False,8214.17,False,16564.23,False,2026-01-26 00:00:00,2026-03-02 13:26:00,True,2026-03-05 00:00:00,2026-04-04 00:00:00,False,2.44,False,30.0,Account Takeover,ACCOUNT_TAKEOVER,True,,Merchant service was not delivered after payment.,MEDIUM,REJECTED,False,IVR,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001122,TXN00015275,LINKED,USR61052,MCH8979,USR36917,MCH8646,True,True,False,320.53,False,9385.66,False,2026-03-07 20:35:42,2026-03-07 00:00:00,False,2026-03-13 16:27:48,2026-04-11 16:27:48,False,6.69,False,29.0,not delivered,NOT_DELIVERED,False,,Complaint received after multiple failed attempts.,MEDIUM,REJECTED,False,IVR,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000959,TXN00011129,LINKED,USR50320,MCH6319,USR38968,MCH8894,True,True,False,4888.42,False,11204.08,False,2026-02-25 20:27:41,2026-02-07 00:00:00,True,2026-03-09 11:52:00,,False,30.49,False,,unauth txn,UNAUTHORIZED_TXN,True,,User reports money deducted but merchant denies receiving payment.,MEDIUM,CLOSED,False,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001968,,MISSING_TXN_ID,USR46599,MCH1320,USR46599,MCH1320,False,False,False,2799.09,False,,False,,2026-03-21 00:00:00,False,2026-03-23 00:00:00,2026-04-13 03:36:00,False,2.0,False,21.15,dispute raised,GENERAL_DISPUTE,False,,Customer says amount was debited twice.,MEDIUM,PENDING_BANK,True,Email,,Apparel,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001828,TXN00016623,LINKED,USR59679,MCH8755,USR82423,MCH6637,True,True,False,818.66,False,10583.72,False,2026-03-22 07:38:26,2026-01-05 00:00:00,True,2026-01-15 08:21:37,2026-02-03 08:21:37,False,10.35,False,19.0,account hacked,ACCOUNT_TAKEOVER,True,pls check asap,Customer says amount was debited twice.,HIGH,PENDING_BANK,True,Branch,SUCCESS,Transportation,VERIFIED,UNKNOWN
CBK0001654,TXN00012039,LINKED,USR76792,MCH6492,USR61378,MCH9621,True,True,False,966.0,False,13934.9,False,2026-03-19 00:00:00,2026-02-05 00:00:00,True,2026-02-07 05:28:28,2026-02-22 05:28:00,False,2.23,False,15.0,extra amount deducted,WRONG_AMOUNT,False,,User reports money deducted but merchant denies receiving payment.,HIGH,IN_PROGRESS,True,Call Center,SUCCESS,Grocery,VERIFIED,LOW
CBK0002440,TXN00014010,LINKED,USR71922,MCH6703,USR48060,MCH7579,True,True,False,1883.55,False,24540.45,False,2026-02-19 18:53:22,2026-01-31 08:39:15,True,2026-02-01 08:39:00,,False,1.0,False,,unauth txn,UNAUTHORIZED_TXN,True,,Complaint received after multiple failed attempts.,HIGH,IN_PROGRESS,True,IVR,SUCCESS,Pharmacy,IN_REVIEW,LOW
CBK0001278,TXN00008385,LINKED,USR17657,MCH3542,USR35589,MCH3818,True,True,False,1944.27,False,6455.91,False,2026-03-04 05:24:51,2026-02-20 00:00:00,True,2026-04-06 00:00:00,,False,45.0,False,,dispute raised,GENERAL_DISPUTE,False,,Payment made to unknown merchant as per customer statement.,LOW,RESOLVED,False,Chatbot,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002370,TXN00001816,LINKED,USR24664,MCH3992,USR41939,MCH6518,True,True,False,6501.45,False,24196.82,False,2026-01-23 19:07:25,2026-03-25 00:00:00,True,2026-03-26 19:41:41,2026-04-13 00:00:00,False,1.82,False,17.18,DUP_DEBIT,DUPLICATE_DEBIT,False,,Payment made to unknown merchant as per customer statement.,LOW,PENDING_BANK,True,Call Center,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001105,TXN00019695,LINKED,USR34180,MCH6310,USR50308,MCH1966,True,True,False,1782.96,False,17962.97,False,2026-01-23 13:36:02,2026-03-04 00:00:00,True,,,False,,False,,Duplicate Debit,DUPLICATE_DEBIT,False,,User reports money deducted but merchant denies receiving payment.,MEDIUM,OPEN,True,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000180,TXN00019503,LINKED,USR70812,MCH3936,USR41382,MCH4223,True,True,False,1537.27,False,15791.16,False,2026-02-22 01:00:03,2026-01-18 00:00:00,True,2026-01-22 00:00:00,2026-02-02 00:00:00,False,4.0,False,11.0,not delivered,NOT_DELIVERED,False,,User claims account was compromised before transaction.,LOW,IN_PROGRESS,True,Branch,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000369,TXN00008758,LINKED,USR86274,MCH3418,USR71662,MCH2796,True,True,False,11352.0,False,8195.88,True,2026-01-20 18:53:29,2026-03-18 04:15:38,True,2026-03-20 15:15:38,,False,2.46,False,,UNAUTHORISED,UNAUTHORIZED_TXN,True,,User says UPI PIN was not entered by them.,MEDIUM,IN_PROGRESS,True,IVR,SUCCESS,Transportation,PENDING,MEDIUM
CBK0002303,TXN00016593,LINKED,USR96415,MCH1320,USR39264,MCH3148,True,True,False,6511.97,False,16331.74,False,2026-01-23 01:40:55,2026-01-11 00:00:00,True,2026-01-13 00:00:00,2026-01-22 01:23:48,False,2.0,False,9.06,Unauthorized Transaction,UNAUTHORIZED_TXN,True,,Customer complaint text unclear due to poor call center notes.,MEDIUM,RESOLVED,False,IVR,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001525,TXN00004103,LINKED,USR18453,MCH7793,USR11449,MCH5600,True,True,False,4864.83,False,13708.15,False,2026-01-31 17:54:49,2026-01-31 17:54:49,False,2026-01-28 00:00:00,2026-02-01 00:00:00,True,,False,4.0,ATO,ACCOUNT_TAKEOVER,True,,User claims account was compromised before transaction.,MEDIUM,CLOSED,False,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000316,TXN00016400,LINKED,USR40842,MCH3815,USR65826,MCH4243,True,True,False,1616.81,False,23774.69,False,2026-01-26 18:25:44,2026-03-18 00:00:00,True,2026-04-18 00:00:00,2026-05-03 00:00:00,False,31.0,False,15.0,Wrong Amount,WRONG_AMOUNT,False,,Complaint received after multiple failed attempts.,MEDIUM,RESOLVED,False,Chatbot,SUCCESS,Transportation,PENDING,LOW
CBK0001238,TXN00006193,LINKED,USR35817,MCH7061,USR61183,MCH2441,True,True,False,26207.56,False,19571.0,True,2026-01-05 10:31:53,2026-03-12 00:00:00,True,2026-03-13 00:00:00,2026-04-10 00:00:00,False,1.0,False,28.0,FRAUD,FRAUD_SUSPECTED,True,,Customer says amount was debited twice.,LOW,IN_PROGRESS,True,App,FAILED,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002585,TXN00018187,LINKED,USR23937,MCH4560,USR96090,MCH1973,True,True,True,1651.6,False,1651.6,False,2026-01-16 00:39:10,2026-03-24 00:00:00,True,2026-03-27 00:00:00,2026-04-14 14:38:55,False,3.0,False,18.61,ATO,ACCOUNT_TAKEOVER,True,,Customer complaint text unclear due to poor call center notes.,MEDIUM,RESOLVED,False,Chatbot,SUCCESS,Restaurants,VERIFIED,LOW
CBK0001427,TXN00019824,LINKED,USR76289,MCH5563,USR23317,MCH6831,True,True,False,755.08,False,12765.01,False,2026-03-09 09:14:32,2026-01-06 00:00:00,True,2026-02-05 00:00:00,2026-03-03 08:07:00,False,30.0,False,26.34,no service,SERVICE_NOT_PROVIDED,False,,Suspicious high-value payment disputed by customer.,CRITICAL,REJECTED,False,Email,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002514,TXN00001801,LINKED,USR99493,MCH3992,USR30317,MCH8669,True,True,False,4455.8,False,23912.97,False,2026-03-21 23:43:19,2026-03-12 14:53:38,True,,2026-03-19 00:00:00,False,,False,,not delivered,NOT_DELIVERED,False,,Customer says transaction was not authorized.,LOW,PENDING_BANK,True,Branch,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001680,TXN00009645,LINKED,USR11085,MCH7073,USR36986,MCH4067,True,True,False,3937.19,False,9415.92,False,2026-02-23 23:55:23,2026-01-31 16:31:00,True,2026-02-02 00:00:00,,False,1.31,False,,not delivered,NOT_DELIVERED,False,,Complaint received after multiple failed attempts.,MEDIUM,OPEN,True,Chatbot,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002041,TXN00015934,LINKED,USR69637,MCH2240,USR89876,MCH5553,True,True,False,1508.23,False,648.43,True,2026-01-20 09:12:11,2026-01-20 09:12:11,False,2026-03-24 00:00:00,2026-04-17 00:00:00,False,62.62,False,24.0,complaint,GENERAL_DISPUTE,False,,Customer complaint text unclear due to poor call center notes.,HIGH,CLOSED,False,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002780,TXN00040959,TXN_NOT_FOUND,USR75376,MCH4293,USR75376,MCH4293,False,False,False,823.15,False,,False,,2026-02-26 00:00:00,False,2026-03-13 00:00:00,,False,15.0,False,,item not received,NOT_DELIVERED,False,,User says UPI PIN was not entered by them.,HIGH,IN_PROGRESS,True,Chatbot,,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000294,TXN00019876,LINKED,USR55690,MCH6739,USR50032,MCH2363,True,True,False,2134.32,False,4323.96,False,2026-03-19 08:52:31,2026-03-19 08:52:31,False,,2026-03-20 23:37:00,False,,False,,Duplicate Debit,DUPLICATE_DEBIT,False,,Customer complaint text unclear due to poor call center notes.,LOW,PENDING_BANK,True,IVR,PENDING,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002617,TXN00016671,LINKED,USR60544,MCH7838,USR22220,MCH5625,True,True,False,1587.1,False,14688.72,False,2026-01-10 01:11:49,2026-02-09 00:00:00,True,2026-02-24 00:00:00,2026-03-17 23:17:16,False,15.0,False,21.97,Customer Dispute,GENERAL_DISPUTE,False,,User claims account was compromised before transaction.,LOW,REJECTED,False,Call Center,SUCCESS,Grocery,VERIFIED,LOW
CBK0001175,TXN00061071,TXN_NOT_FOUND,USR22543,MCH3116,USR22543,MCH3116,False,False,False,,False,,False,,2026-02-04 15:43:17,False,2026-02-10 00:00:00,2026-02-22 11:43:00,False,5.34,False,12.49,customer issue,GENERAL_DISPUTE,False,,Customer says amount was debited twice.,CRITICAL,IN_PROGRESS,True,Chatbot,,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001087,TXN00014733,LINKED,USR20889,MCH5264,USR72028,MCH4121,True,True,False,1558.23,False,4022.34,False,2026-01-19 20:35:04,2026-02-06 00:00:00,True,2026-02-06 00:00:00,,False,0.0,False,,merchant service issue,SERVICE_NOT_PROVIDED,False,,Suspicious high-value payment disputed by customer.,HIGH,IN_PROGRESS,True,Call Center,SUCCESS,Pharmacy,REJECTED,LOW
CBK0002077,TXN00005419,LINKED,USR55970,MCH9128,USR62858,MCH4236,True,True,False,8383.0,False,12280.58,False,2026-01-13 16:03:45,2026-01-22 00:00:00,True,2026-01-30 00:00:00,2026-02-25 00:00:00,False,8.0,False,26.0,Fraud Suspected,FRAUD_SUSPECTED,True,,Payment made to unknown merchant as per customer statement.,LOW,REJECTED,False,Call Center,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001820,TXN00007866,LINKED,USR51854,MCH1450,USR17010,MCH1142,True,True,False,2477.45,True,24328.89,False,2026-03-20 05:20:36,2026-02-21 00:00:00,True,2026-02-22 00:00:00,2026-03-23 19:57:00,False,1.0,False,29.83,incorrect amount,WRONG_AMOUNT,False,,Complaint received after multiple failed attempts.,LOW,REJECTED,False,Email,SUCCESS,Telecom,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001018,TXN00018348,LINKED,USR13510,MCH1320,USR27368,MCH3078,True,True,False,1207.49,False,19466.76,False,2026-03-17 06:48:29,2026-01-28 00:00:00,True,2026-02-13 05:26:28,2026-02-17 00:00:00,False,16.23,False,3.77,Unauthorized Transaction,UNAUTHORIZED_TXN,True,,Complaint received after multiple failed attempts.,LOW,RESOLVED,False,App,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001949,TXN00000319,LINKED,USR60096,MCH4998,USR20127,MCH8472,True,True,False,2189.0,False,3919.36,False,2026-03-27 16:06:05,2026-02-19 00:00:00,True,2026-02-24 00:00:00,2026-03-21 00:00:00,False,5.0,False,25.0,customer issue,GENERAL_DISPUTE,False,,Customer says amount was debited twice.,MEDIUM,PENDING_BANK,True,Email,SUCCESS,Pharmacy,VERIFIED,LOW
CBK0000860,TXN00007296,LINKED,USR97580,MCH3701,USR33570,MCH1112,True,True,False,1425.61,False,24456.85,False,2026-02-16 19:23:52,2026-02-04 00:00:00,True,,,False,,False,,delivery issue,NOT_DELIVERED,False,,Suspicious high-value payment disputed by customer.,MEDIUM,PENDING_BANK,True,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000879,TXN00018041,LINKED,USR59366,MCH6145,USR59914,MCH5940,True,True,False,479.19,False,13682.41,False,2026-01-29 05:37:04,2026-03-14 00:00:00,True,2026-03-24 00:00:00,2026-03-25 00:00:00,False,10.0,False,1.0,scam,FRAUD_SUSPECTED,True,,Customer complaint text unclear due to poor call center notes.,LOW,PENDING_BANK,True,IVR,FAILED,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001383,TXN00005315,LINKED,USR50648,MCH2822,USR52158,MCH4981,True,True,False,819.89,False,12728.89,False,2026-02-21 01:14:08,2026-03-06 00:00:00,True,2026-03-12 00:00:00,2026-03-27 05:23:46,False,6.0,False,15.22,Customer Dispute,GENERAL_DISPUTE,False,,User reports money deducted but merchant denies receiving payment.,LOW,OPEN,True,Chatbot,SUCCESS,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001532,,MISSING_TXN_ID,USR52450,MCH6244,USR52450,MCH6244,False,False,False,3174.58,False,,False,,,False,2026-03-12 00:00:00,2026-03-30 00:00:00,False,,False,18.0,complaint,GENERAL_DISPUTE,False,,User reports money deducted but merchant denies receiving payment.,LOW,REJECTED,False,IVR,,Department Stores,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000448,TXN00013063,LINKED,USR62513,MCH8391,USR52026,MCH4235,True,True,False,395.16,False,4866.22,False,2026-03-25 19:34:07,2026-02-14 00:00:00,True,,2026-02-17 10:59:00,False,,False,,merchant service issue,SERVICE_NOT_PROVIDED,False,,Suspicious high-value payment disputed by customer.,MEDIUM,REJECTED,False,Email,SUCCESS,Department Stores,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002336,TXN00014456,LINKED,USR56287,MCH4473,USR50579,MCH6621,True,True,False,4534.17,False,9295.61,False,2026-02-08 08:33:56,2026-02-08 08:33:56,False,2026-01-10 09:07:37,2026-02-05 00:00:00,True,,False,25.62,merchant service issue,SERVICE_NOT_PROVIDED,False,,Merchant service was not delivered after payment.,LOW,PENDING_BANK,True,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001121,TXN00005396,LINKED,USR14769,MCH8455,USR41813,MCH8361,True,True,False,2926.18,False,9307.37,False,2026-03-23 05:38:41,2026-01-23 08:19:00,True,,,False,,False,,scam,FRAUD_SUSPECTED,True,,Customer says transaction was not authorized.,MEDIUM,OPEN,True,Email,SUCCESS,Pharmacy,IN_REVIEW,MEDIUM
CBK0001266,TXN00017098,LINKED,USR19427,MCH5980,USR52859,MCH8232,True,True,False,1358.37,False,5790.89,False,2026-03-03 12:13:14,2026-01-30 00:00:00,True,2026-02-02 14:20:47,2026-02-03 00:00:00,False,3.6,False,0.4,DUP_DEBIT,DUPLICATE_DEBIT,False,,Complaint received after multiple failed attempts.,MEDIUM,REJECTED,False,Chatbot,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001732,TXN00007456,LINKED,USR17657,MCH3806,USR43359,MCH1176,True,True,False,2655.0,False,24972.63,False,2026-02-27 04:34:53,2026-03-17 00:00:00,True,2026-03-17 00:00:00,,False,0.0,False,,Fraud Suspected,FRAUD_SUSPECTED,True,,User claims account was compromised before transaction.,CRITICAL,CLOSED,False,Branch,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000575,TXN00009966,LINKED,USR40897,MCH9575,USR48797,MCH2347,True,True,False,606.33,False,14140.75,False,2026-03-05 23:56:38,2026-02-23 00:00:00,True,2026-02-23 00:00:00,,False,0.0,False,,item not received,NOT_DELIVERED,False,,Merchant service was not delivered after payment.,CRITICAL,REJECTED,False,Email,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002268,TXN00008063,LINKED,USR89588,MCH1457,USR52458,MCH1847,True,True,False,2296.42,False,23716.87,False,2026-02-16 18:19:47,2026-03-08 00:00:00,True,2026-03-19 00:00:00,2026-03-28 00:00:00,False,11.0,False,9.0,complaint,GENERAL_DISPUTE,False,,User says UPI PIN was not entered by them.,HIGH,OPEN,True,Branch,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001126,TXN00007982,LINKED,USR35882,MCH4473,USR92756,MCH7006,True,True,False,3415.3,True,5283.06,False,2026-01-03 05:49:46,2026-03-28 21:42:00,True,,,False,,False,,unauthorized_transaction,UNAUTHORIZED_TXN,True,,Merchant service was not delivered after payment.,HIGH,CLOSED,False,Email,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002517,TXN00011567,LINKED,USR30157,MCH1130,USR13270,MCH2059,True,True,False,7727.83,True,108.19,True,2026-02-18 00:00:00,2026-01-26 00:00:00,True,2026-01-26 22:31:00,2026-01-30 22:31:46,False,0.94,False,4.0,complaint,GENERAL_DISPUTE,False,urgent,Customer says transaction was not authorized.,MEDIUM,CLOSED,False,Call Center,SUCCESS,Pharmacy,VERIFIED,HIGH
CBK0001815,TXN00017040,LINKED,USR53591,MCH4590,USR46017,MCH2907,True,True,False,2935.06,False,14698.0,False,2026-01-13 02:40:39,2026-03-11 16:43:08,True,,2026-04-05 00:00:00,False,,False,,item not received,NOT_DELIVERED,False,,Payment made to unknown merchant as per customer statement.,MEDIUM,IN_PROGRESS,True,IVR,FAILED,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000752,TXN00012584,LINKED,USR47668,MCH3678,USR72162,MCH6969,True,True,False,397.91,False,20562.33,False,2026-02-13 15:26:55,2026-01-17 00:00:00,True,2026-02-16 00:00:00,,False,30.0,False,,Customer Dispute,GENERAL_DISPUTE,False,,Complaint received after multiple failed attempts.,LOW,CLOSED,False,App,SUCCESS,Transportation,VERIFIED,LOW
CBK0000688,TXN00018235,LINKED,USR63160,MCH6399,USR49903,MCH1416,True,True,False,5681.16,False,2626.58,True,2026-03-01 22:05:00,2026-02-17 08:49:47,True,2026-02-19 00:00:00,2026-03-18 00:00:00,False,1.63,False,27.0,Customer Dispute,GENERAL_DISPUTE,False,,User says UPI PIN was not entered by them.,HIGH,REJECTED,False,App,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001827,TXN00003656,LINKED,USR60742,MCH3472,USR42976,MCH4667,True,True,False,1011.36,False,5119.0,False,2026-01-24 08:47:35,2026-03-26 00:00:00,True,2026-04-11 00:00:00,,False,16.0,False,,dispute raised,GENERAL_DISPUTE,False,,Complaint received after multiple failed attempts.,LOW,REJECTED,False,Branch,SUCCESS,Grocery,VERIFIED,MEDIUM
CBK0001798,TXN00017706,LINKED,USR24802,MCH9650,USR14943,MCH5611,True,True,False,1159.44,False,24309.41,False,2026-01-19 05:57:48,2026-01-22 20:39:26,True,2026-01-24 00:00:00,2026-02-18 20:39:00,False,1.14,False,25.86,Account Takeover,ACCOUNT_TAKEOVER,True,,User says UPI PIN was not entered by them.,LOW,CLOSED,False,Branch,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
